Longitude,Latitude,UTC_Time,Mean,UTMX,UTMY
-111.9904473,33.0736253,153107,37.28571429,407551.5851,3659885.185
-111.9904466,33.0736169,153108,36.61538462,407551.6416,3659884.253
-111.9904476,33.0736088,153109,36.28571429,407551.5398,3659883.356
-111.9904476,33.0736007,153110,35.92857143,407551.5313,3659882.458
-111.9904461,33.0735921,153111,33.15384615,407551.6624,3659881.503
-111.9904467,33.0735832,153112,33.42857143,407551.597,3659880.517
-111.9904476,33.0735746,153113,33,407551.504,3659879.564
-111.9904491,33.0735662,153114,32.30769231,407551.3552,3659878.634
-111.990451,33.0735577,153115,32.78571429,407551.169,3659877.694
-111.9904507,33.0735495,153116,32.38461538,407551.1884,3659876.784
-111.9904475,33.0735414,153117,32.35714286,407551.4786,3659875.884
-111.9904462,33.0735331,153118,32.5,407551.5913,3659874.962
-111.990447,33.0735246,153119,32.61538462,407551.5077,3659874.021
-111.9904494,33.073516,153120,33.28571429,407551.2747,3659873.069
-111.9904504,33.0735076,153121,32.42857143,407551.1726,3659872.139
-111.9904512,33.0734994,153122,30.23076923,407551.0893,3659871.23
-111.9904512,33.0734912,153123,31.35714286,407551.0808,3659870.321
-111.9904474,33.0734829,153124,33.61538462,407551.4268,3659869.398
-111.9904469,33.0734744,153125,35.71428571,407551.4646,3659868.455
-111.9904469,33.0734659,153126,36,407551.4557,3659867.512
-111.9904454,33.0734576,153127,35.92307692,407551.587,3659866.591
-111.9904425,33.0734494,153128,35.92857143,407551.8491,3659865.679
-111.9904393,33.0734412,153129,35.5,407552.1393,3659864.767
-111.9904388,33.073433,153130,36.46153846,407552.1774,3659863.858
-111.9904396,33.0734248,153131,36.57142857,407552.0941,3659862.949
-111.9904417,33.0734164,153132,36.53846154,407551.8893,3659862.02
-111.9904432,33.073408,153133,36.64285714,407551.7405,3659861.09
-111.9904428,33.0733992,153134,37.42857143,407551.7686,3659860.114
-111.9904436,33.0733906,153135,39.69230769,407551.685,3659859.161
-111.9904438,33.0733825,153136,40.92857143,407551.6578,3659858.263
-111.9904433,33.0733744,153137,43.46153846,407551.696,3659857.365
-111.990443,33.073366,153138,43.85714286,407551.7152,3659856.433
-111.9904422,33.0733578,153139,42.71428571,407551.7813,3659855.523
-111.9904401,33.0733495,153140,40.61538462,407551.9687,3659854.601
-111.9904398,33.0733437,153141,39.14285714,407551.9906,3659853.958
-111.9904415,33.0733429,153142,38.42857143,407551.8311,3659853.871
-111.9904427,33.0733432,153143,38.07692308,407551.7194,3659853.905
-111.9904433,33.0733428,153144,38.57142857,407551.663,3659853.861
-111.9904437,33.0733405,153145,37.21428571,407551.6232,3659853.607
-111.990444,33.0733373,153146,36.38461538,407551.5919,3659853.252
-111.9904438,33.073334,153147,36,407551.6071,3659852.886
-111.9904429,33.0733307,153148,36.07692308,407551.6876,3659852.52
-111.9904417,33.0733273,153149,36.07142857,407551.7961,3659852.142
-111.9904398,33.0733236,153150,36.42857143,407551.9696,3659851.73
-111.9904373,33.0733194,153151,37.53846154,407552.1985,3659851.262
-111.9904343,33.0733149,153152,41.14285714,407552.4739,3659850.76
-111.9904335,33.073311,153153,43.38461538,407552.5445,3659850.327
-111.9904352,33.0733081,153154,43.5,407552.3828,3659850.007
-111.990438,33.0733048,153155,35.42857143,407552.1179,3659849.644
-111.990439,33.0733014,153156,31.46153846,407552.021,3659849.268
-111.9904363,33.0732966,153157,38.71428571,407552.268,3659848.733
-111.9904359,33.0732919,153158,44.14285714,407552.3005,3659848.212
-111.9904374,33.0732872,153159,42.46153846,407552.1555,3659847.692
-111.9904395,33.0732821,153200,44.42857143,407551.9542,3659847.128
-111.9904437,33.0732794,153201,38.92307692,407551.5593,3659846.833
-111.9904479,33.0732764,153202,23.71428571,407551.1641,3659846.504
-111.9904515,33.0732693,153203,23.78571429,407550.8207,3659845.72
-111.9904548,33.0732669,153204,33.84615385,407550.5101,3659845.457
-111.9904582,33.0732686,153205,34.78571429,407550.1945,3659845.648
-111.9904622,33.0732677,153206,36,407549.8202,3659845.552
-111.9904652,33.0732681,153207,36.14285714,407549.5406,3659845.599
-111.9904731,33.0732648,153208,31.71428571,407548.7997,3659845.24
-111.9904844,33.0732585,153209,20.46153846,407547.7383,3659844.551
-111.9904885,33.0732588,153210,26.14285714,407547.3559,3659844.588
-111.9904896,33.0732628,153211,29.07142857,407547.2574,3659845.033
-111.9904933,33.0732655,153212,31.07692308,407546.9149,3659845.335
-111.9904948,33.0732683,153213,32.28571429,407546.7778,3659845.647
-111.9904982,33.0732707,153214,37.07142857,407546.4629,3659845.916
-111.9905022,33.0732732,153215,40.23076923,407546.0922,3659846.197
-111.9905044,33.0732754,153216,39.92857143,407545.8891,3659846.443
-111.9905061,33.0732763,153217,40.07692308,407545.7314,3659846.544
-111.9905075,33.0732772,153218,40.21428571,407545.6016,3659846.645
-111.9905095,33.0732829,153219,40.42857143,407545.4209,3659847.279
-111.9905137,33.0732912,153220,44.15384615,407545.0376,3659848.203
-111.9905176,33.073299,153221,47.57142857,407544.6817,3659849.071
-111.9905174,33.0733075,153222,44.69230769,407544.7092,3659850.013
-111.9905182,33.0733163,153223,45.57142857,407544.6438,3659850.989
-111.9905179,33.0733249,153224,44.85714286,407544.6808,3659851.943
-111.9905181,33.073333,153225,40.23076923,407544.6706,3659852.841
-111.9905163,33.0733412,153226,38.57142857,407544.8472,3659853.748
-111.9905156,33.0733493,153227,38.5,407544.921,3659854.646
-111.9905157,33.0733575,153228,36.61538462,407544.9202,3659855.555
-111.9905152,33.0733659,153229,37.07142857,407544.9757,3659856.486
-111.9905153,33.0733742,153230,36.38461538,407544.975,3659857.406
-111.9905139,33.0733827,153231,36.42857143,407545.1146,3659858.347
-111.9905128,33.073391,153232,36.85714286,407545.226,3659859.266
-111.9905131,33.0733992,153233,39,407545.2065,3659860.176
-111.990513,33.0734077,153234,40.07142857,407545.2248,3659861.118
-111.9905139,33.0734157,153235,39.78571429,407545.1491,3659862.006
-111.9905152,33.073424,153236,37.46153846,407545.0365,3659862.927
-111.9905156,33.0734325,153237,39.71428571,407545.008,3659863.87
-111.9905152,33.073441,153238,38,407545.0542,3659864.812
-111.9905146,33.0734493,153239,37.07142857,407545.1189,3659865.732
-111.9905127,33.0734574,153240,36.14285714,407545.3048,3659866.628
-111.9905117,33.0734658,153241,33.61538462,407545.4069,3659867.558
-111.9905128,33.0734742,153242,32.78571429,407545.313,3659868.491
-111.9905133,33.0734825,153243,34.92307692,407545.275,3659869.411
-111.9905131,33.0734907,153244,35.85714286,407545.3022,3659870.32
-111.9905129,33.073499,153245,32.92857143,407545.3296,3659871.24
-111.9905126,33.0735073,153246,33,407545.3663,3659872.16
-111.9905128,33.0735154,153247,35.78571429,407545.3561,3659873.058
-111.9905137,33.0735234,153248,34,407545.2804,3659873.946
-111.9905138,33.0735316,153249,34.92307692,407545.2797,3659874.855
-111.990514,33.0735399,153250,35.92857143,407545.2697,3659875.776
-111.9905152,33.0735481,153251,35.84615385,407545.1663,3659876.686
-111.990516,33.0735561,153252,34.5,407545.1,3659877.574
-111.9905155,33.0735646,153253,34.92857143,407545.1555,3659878.516
-111.9905157,33.0735729,153254,36.15384615,407545.1455,3659879.436
-111.9905158,33.0735809,153255,36.85714286,407545.1446,3659880.323
-111.9905157,33.0735891,153256,38.78571429,407545.1625,3659881.232
-111.9905189,33.0735973,153257,38.61538462,407544.8724,3659882.144
-111.990521,33.0736057,153258,38.28571429,407544.6851,3659883.077
-111.990522,33.073614,153259,40,407544.6005,3659883.998
-111.9905213,33.073622,153300,38.5,407544.6742,3659884.884
-111.9905196,33.0736304,153301,40,407544.8416,3659885.814
-111.9905201,33.0736388,153302,39.53846154,407544.8038,3659886.746
-111.9905202,33.0736471,153303,37.28571429,407544.8031,3659887.666
-111.9905188,33.0736554,153304,36.85714286,407544.9425,3659888.585
-111.990518,33.0736637,153305,36.46153846,407545.0258,3659889.505
-111.9905181,33.073672,153306,36.42857143,407545.0252,3659890.425
-111.9905177,33.0736804,153307,36.30769231,407545.0713,3659891.356
-111.9905183,33.0736886,153308,35.85714286,407545.0239,3659892.266
-111.9905198,33.0736968,153309,36.42857143,407544.8924,3659893.176
-111.990519,33.0737051,153310,36.53846154,407544.9758,3659894.096
-111.9905171,33.0737134,153311,36.85714286,407545.1618,3659895.014
-111.9905175,33.0737215,153312,36.38461538,407545.133,3659895.913
-111.9905177,33.0737297,153313,36,407545.1229,3659896.822
-111.9905186,33.0737381,153314,36.85714286,407545.0477,3659897.754
-111.9905199,33.0737464,153315,38.38461538,407544.935,3659898.675
-111.99052,33.0737547,153316,40.07142857,407544.9343,3659899.596
-111.9905187,33.073763,153317,41.14285714,407545.0644,3659900.515
-111.9905184,33.0737714,153318,40.61538462,407545.1012,3659901.446
-111.9905177,33.0737799,153319,40.21428571,407545.1754,3659902.387
-111.9905151,33.0737881,153320,39.76923077,407545.4267,3659903.294
-111.9905132,33.0737966,153321,39.78571429,407545.6129,3659904.235
-111.990513,33.0738051,153322,40.14285714,407545.6405,3659905.177
-111.9905131,33.0738133,153323,40.76923077,407545.6397,3659906.086
-111.9905139,33.0738216,153324,40.57142857,407545.5737,3659907.007
-111.9905144,33.0738299,153325,41.46153846,407545.5357,3659907.928
-111.9905153,33.0738381,153326,42,407545.4603,3659908.838
-111.9905191,33.0738462,153327,41.21428571,407545.1141,3659909.739
-111.9905241,33.0738545,153328,40.76923077,407544.656,3659910.664
-111.9905244,33.0738629,153329,40.35714286,407544.6368,3659911.595
-111.9905221,33.0738714,153330,38.07142857,407544.8604,3659912.536
-111.9905222,33.0738798,153331,38.38461538,407544.8598,3659913.467
-111.9905229,33.0738881,153332,38.07142857,407544.8032,3659914.388
-111.990523,33.0738964,153333,39.84615385,407544.8025,3659915.308
-111.9905226,33.0739048,153334,40.14285714,407544.8487,3659916.239
-111.9905209,33.0739133,153335,40.28571429,407545.0162,3659917.18
-111.9905202,33.0739217,153336,38.61538462,407545.0904,3659918.111
-111.9905172,33.0739302,153337,37.78571429,407545.3793,3659919.05
-111.990515,33.0739386,153338,38.71428571,407545.5934,3659919.98
-111.9905172,33.0739468,153339,37.30769231,407545.3966,3659920.891
-111.990519,33.0739551,153340,36.14285714,407545.2373,3659921.813
-111.9905215,33.0739634,153341,34.84615385,407545.0126,3659922.735
-111.9905245,33.0739717,153342,33.14285714,407544.7413,3659923.658
-111.9905255,33.0739801,153343,32.78571429,407544.6567,3659924.59
-111.9905234,33.0739885,153344,32.07692308,407544.8615,3659925.52
-111.9905198,33.0739967,153345,32.07142857,407545.2062,3659926.425
-111.9905203,33.0740048,153346,32.21428571,407545.168,3659927.324
-111.9905202,33.0740131,153347,32.15384615,407545.186,3659928.244
-111.9905176,33.0740214,153348,32.21428571,407545.4373,3659929.162
-111.9905168,33.0740297,153349,33.07692308,407545.5207,3659930.081
-111.9905192,33.0740383,153350,34.78571429,407545.3057,3659931.037
-111.9905215,33.0740467,153351,35,407545.0998,3659931.97
-111.9905242,33.0740549,153352,36.23076923,407544.8563,3659932.882
-111.990526,33.0740629,153353,35.42857143,407544.6967,3659933.77
-111.9905256,33.0740711,153354,34.85714286,407544.7426,3659934.679
-111.9905256,33.0740794,153355,32.84615385,407544.7513,3659935.599
-111.9905266,33.0740875,153356,34.35714286,407544.6664,3659936.498
-111.9905257,33.0740958,153357,35.92307692,407544.7591,3659937.418
-111.9905245,33.0741043,153358,36.21428571,407544.88,3659938.359
-111.9905238,33.0741127,153359,36.78571429,407544.9541,3659939.29
-111.9905239,33.0741212,153400,38.76923077,407544.9537,3659940.232
-111.9905237,33.0741297,153401,39.42857143,407544.9812,3659941.174
-111.9905238,33.0741381,153402,38.15384615,407544.9807,3659942.106
-111.9905233,33.0741465,153403,36.64285714,407545.0362,3659943.037
-111.9905231,33.0741548,153404,37.07142857,407545.0635,3659943.957
-111.9905233,33.0741631,153405,38,407545.0535,3659944.877
-111.9905217,33.0741716,153406,37.42857143,407545.2118,3659945.818
-111.9905219,33.0741798,153407,36.78571429,407545.2017,3659946.727
-111.9905234,33.0741879,153408,36.84615385,407545.0701,3659947.627
-111.9905228,33.0741963,153409,36.71428571,407545.1349,3659948.557
-111.9905245,33.0742044,153410,37.07692308,407544.9847,3659949.457
-111.9905274,33.0742124,153411,36.71428571,407544.7224,3659950.346
-111.990526,33.074221,153412,37.21428571,407544.8621,3659951.299
-111.9905248,33.0742294,153413,37,407544.9829,3659952.229
-111.9905248,33.0742379,153414,37,407544.9918,3659953.171
-111.9905272,33.0742462,153415,35.78571429,407544.7764,3659954.094
-111.9905296,33.0742543,153416,36.30769231,407544.5609,3659954.994
-111.9905273,33.0742624,153417,32.28571429,407544.784,3659955.89
-111.9905268,33.0742706,153418,32.92307692,407544.8393,3659956.798
-111.9905304,33.0742788,153419,32.85714286,407544.5118,3659957.711
-111.9905295,33.0742869,153420,32.35714286,407544.6043,3659958.608
-111.9905281,33.0742955,153421,33.69230769,407544.744,3659959.56
-111.9905275,33.0743038,153422,33.78571429,407544.8087,3659960.48
-111.9905262,33.0743118,153423,32.14285714,407544.9384,3659961.366
-111.9905267,33.0743202,153424,34.23076923,407544.9005,3659962.297
-111.9905276,33.0743287,153425,33.64285714,407544.8254,3659963.241
-111.9905282,33.0743375,153426,33.07692308,407544.7786,3659964.217
-111.9905294,33.0743457,153427,33.78571429,407544.6751,3659965.127
-111.9905289,33.0743536,153428,33.71428571,407544.7301,3659966.002
-111.9905281,33.074362,153429,35.84615385,407544.8135,3659966.933
-111.9905276,33.0743704,153430,35.28571429,407544.869,3659967.864
-111.9905255,33.0743786,153431,32.07692308,407545.0736,3659968.771
-111.9905264,33.0743865,153432,32.85714286,407544.9979,3659969.648
-111.9905291,33.0743947,153433,33.28571429,407544.7544,3659970.559
-111.9905288,33.0744032,153434,36.07692308,407544.7913,3659971.501
-111.9905272,33.0744118,153435,36.14285714,407544.9496,3659972.453
-111.9905249,33.0744199,153436,36.5,407545.1728,3659973.349
-111.9905235,33.0744281,153437,35.23076923,407545.3121,3659974.257
-111.9905208,33.0744366,153438,36.14285714,407545.573,3659975.197
-111.9905192,33.0744448,153439,37.38461538,407545.7309,3659976.105
-111.9905227,33.0744528,153440,38.14285714,407545.4126,3659976.995
-111.990527,33.0744608,153441,39,407545.0196,3659977.886
-111.9905272,33.0744686,153442,38,407545.0091,3659978.751
-111.9905276,33.0744764,153443,37,407544.9799,3659979.616
-111.9905288,33.0744849,153444,38.57142857,407544.8768,3659980.559
-111.9905272,33.0744933,153445,38.30769231,407545.0349,3659981.489
-111.9905254,33.0745017,153446,39.57142857,407545.2117,3659982.419
-111.9905252,33.0745105,153447,41.61538462,407545.2396,3659983.394
-111.9905273,33.0745191,153448,43.85714286,407545.0526,3659984.35
-111.9905285,33.0745276,153449,41.85714286,407544.9494,3659985.293
-111.9905282,33.074536,153450,40.38461538,407544.9862,3659986.224
-111.9905285,33.0745444,153451,40.07142857,407544.967,3659987.156
-111.9905289,33.0745526,153452,40.35714286,407544.9382,3659988.065
-111.9905287,33.0745609,153453,41.30769231,407544.9656,3659988.985
-111.9905281,33.0745689,153454,41.07142857,407545.03,3659989.872
-111.9905245,33.0745767,153455,36.69230769,407545.3742,3659990.733
-111.9905251,33.0745848,153456,39.5,407545.3266,3659991.632
-111.9905277,33.074593,153457,38.35714286,407545.0925,3659992.543
-111.9905263,33.0746014,153458,40.07692308,407545.232,3659993.473
-111.9905266,33.0746097,153459,40,407545.2127,3659994.394
-111.9905273,33.074618,153500,38.85714286,407545.156,3659995.314
-111.9905269,33.0746266,153501,37.69230769,407545.2023,3659996.268
-111.990527,33.0746352,153502,37.21428571,407545.202,3659997.221
-111.9905276,33.0746431,153503,36.46153846,407545.1543,3659998.098
-111.9905269,33.0746512,153504,36.71428571,407545.2281,3659998.995
-111.9905265,33.0746596,153505,36.42857143,407545.2742,3659999.926
-111.9905275,33.0746678,153506,37.07692308,407545.1894,3660000.836
-111.9905287,33.0746763,153507,37.92857143,407545.0863,3660001.779
-111.99053,33.0746846,153508,36.38461538,407544.9737,3660002.701
-111.9905293,33.074693,153509,35.85714286,407545.0478,3660003.631
-111.9905283,33.0747016,153510,35.92857143,407545.1501,3660004.584
-111.9905277,33.0747099,153511,34.46153846,407545.2148,3660005.504
-111.9905286,33.0747179,153512,35.78571429,407545.1392,3660006.391
-111.9905319,33.0747257,153513,35.35714286,407544.8393,3660007.259
-111.9905323,33.0747339,153514,34.76923077,407544.8105,3660008.168
-111.9905307,33.0747427,153515,36.35714286,407544.9691,3660009.143
-111.9905321,33.0747511,153516,32.61538462,407544.8472,3660010.075
-111.9905339,33.0747592,153517,32,407544.6877,3660010.975
-111.990534,33.0747675,153518,34.21428571,407544.687,3660011.895
-111.9905335,33.0747756,153519,34.38461538,407544.7422,3660012.793
-111.9905357,33.0747835,153520,38.14285714,407544.5451,3660013.671
-111.9905354,33.0747915,153521,38.57142857,407544.5814,3660014.557
-111.9905319,33.0747997,153522,39.53846154,407544.9167,3660015.463
-111.9905307,33.0748079,153523,37.5,407545.0373,3660016.371
-111.9905305,33.0748163,153524,37.53846154,407545.0648,3660017.302
-111.9905313,33.0748246,153525,38.28571429,407544.9988,3660018.223
-111.990531,33.0748332,153526,37.64285714,407545.0358,3660019.177
-111.9905312,33.0748417,153527,39.84615385,407545.026,3660020.119
-111.9905324,33.0748498,153528,39.28571429,407544.9225,3660021.018
-111.9905323,33.0748578,153529,38,407544.9402,3660021.905
-111.9905317,33.0748662,153530,39.92307692,407545.0049,3660022.836
-111.9905348,33.0748745,153531,41.85714286,407544.7243,3660023.759
-111.9905356,33.0748829,153532,40.38461538,407544.6584,3660024.691
-111.9905313,33.0748917,153533,41.64285714,407545.069,3660025.663
-111.9905293,33.0749,153534,43.35714286,407545.2643,3660026.581
-111.9905289,33.0749083,153535,44.76923077,407545.3103,3660027.501
-111.9905293,33.0749166,153536,45.57142857,407545.2817,3660028.421
-111.9905294,33.0749249,153537,49.38461538,407545.281,3660029.342
-111.9905302,33.0749323,153538,49.07142857,407545.2141,3660030.163
-111.9905308,33.0749341,153539,45.42857143,407545.16,3660030.363
-111.9905315,33.0749328,153540,45,407545.0933,3660030.219
-111.9905319,33.0749323,153541,45.07142857,407545.0554,3660030.164
-111.9905318,33.0749339,153542,44.85714286,407545.0664,3660030.342
-111.9905316,33.0749371,153543,47.84615385,407545.0885,3660030.696
-111.9905311,33.0749397,153544,52.85714286,407545.1378,3660030.984
-111.9905308,33.0749421,153545,56.38461538,407545.1684,3660031.25
-111.9905301,33.0749451,153546,59.21428571,407545.2368,3660031.582
-111.9905276,33.0749491,153547,60.42857143,407545.4744,3660032.023
-111.9905281,33.0749527,153548,52.38461538,407545.4315,3660032.423
-111.9905253,33.0749567,153549,32.92857143,407545.697,3660032.864
-111.9905201,33.0749604,153550,29.28571429,407546.1863,3660033.269
-111.9905181,33.0749636,153551,43.53846154,407546.3763,3660033.622
-111.9905207,33.0749662,153552,45.07142857,407546.1363,3660033.913
-111.990522,33.0749684,153553,46.69230769,407546.0173,3660034.158
-111.9905215,33.0749708,153554,51.35714286,407546.0665,3660034.424
-111.9905249,33.0749734,153555,51.78571429,407545.7518,3660034.715
-111.9905315,33.0749753,153556,45.23076923,407545.1377,3660034.931
-111.990539,33.0749776,153557,46.64285714,407544.4401,3660035.193
-111.9905488,33.0749811,153558,40.53846154,407543.529,3660035.59
-111.9905563,33.0749857,153559,37.57142857,407542.8337,3660036.106
-111.9905592,33.074991,153600,32.5,407542.5686,3660036.696
-111.9905628,33.0749978,153601,35.46153846,407542.2397,3660037.453
-111.9905651,33.0750053,153602,43.35714286,407542.0328,3660038.287
-111.9905649,33.0750131,153603,41,407542.0597,3660039.152
-111.9905624,33.0750194,153604,34.53846154,407542.2996,3660039.848
-111.9905581,33.0750223,153605,34.14285714,407542.704,3660040.166
-111.9905531,33.0750242,153606,32.30769231,407543.1727,3660040.372
-111.9905478,33.0750272,153607,31.57142857,407543.6706,3660040.7
-111.9905415,33.0750313,153608,28,407544.2629,3660041.149
-111.9905347,33.0750347,153609,22.61538462,407544.9012,3660041.52
-111.9905285,33.0750361,153610,20.14285714,407545.4814,3660041.67
-111.9905213,33.0750366,153611,20,407546.154,3660041.719
-111.9905113,33.0750369,153612,20.69230769,407547.0877,3660041.743
-111.9905034,33.0750342,153613,19.78571429,407547.8223,3660041.437
-111.9905013,33.0750295,153614,14.92307692,407548.0134,3660040.914
-111.9905009,33.0750274,153615,14.64285714,407548.0485,3660040.681
-111.990499,33.0750258,153616,26.5,407548.2242,3660040.502
-111.9904967,33.0750219,153617,34.23076923,407548.4348,3660040.067
-111.9905007,33.0750194,153618,33.42857143,407548.0588,3660039.794
-111.9905026,33.075018,153619,34.07142857,407547.88,3660039.64
-111.9905002,33.0750157,153620,31.76923077,407548.1016,3660039.383
-111.9905001,33.075012,153621,22.92857143,407548.1071,3660038.973
-111.9905013,33.0750092,153622,26,407547.9922,3660038.663
-111.9905035,33.0750077,153623,42.64285714,407547.7852,3660038.499
-111.9905038,33.0750045,153624,42.42857143,407547.7539,3660038.144
-111.9905053,33.0750009,153625,38.23076923,407547.6101,3660037.747
-111.9905065,33.0749984,153626,40.07142857,407547.4955,3660037.47
-111.990506,33.0749975,153627,40.28571429,407547.5412,3660037.37
-111.990507,33.0749939,153628,40.53846154,407547.4441,3660036.972
-111.9905082,33.0749863,153629,39.35714286,407547.3241,3660036.13
-111.9905085,33.0749787,153630,38.15384615,407547.2882,3660035.288
-111.990508,33.0749708,153631,47.28571429,407547.3266,3660034.412
-111.9905073,33.0749627,153632,54.85714286,407547.3835,3660033.513
-111.9905064,33.0749545,153633,55.69230769,407547.4589,3660032.603
-111.9905055,33.0749461,153634,53.35714286,407547.5341,3660031.671
-111.9905056,33.0749379,153635,54.57142857,407547.5162,3660030.762
-111.9905052,33.0749299,153636,56.46153846,407547.5452,3660029.875
-111.9905045,33.0749218,153637,56.14285714,407547.602,3660028.976
-111.9905035,33.0749137,153638,52.76923077,407547.6869,3660028.077
-111.9905033,33.0749057,153639,47.64285714,407547.6972,3660027.19
-111.9905047,33.0748976,153640,46.07142857,407547.558,3660026.293
-111.9905053,33.0748895,153641,45.38461538,407547.4936,3660025.396
-111.9905058,33.0748814,153642,44.21428571,407547.4384,3660024.498
-111.9905061,33.0748732,153643,44.69230769,407547.4018,3660023.589
-111.9905058,33.074865,153644,44.85714286,407547.4213,3660022.68
-111.9905034,33.0748571,153645,44,407547.637,3660021.802
-111.9905021,33.0748492,153646,43,407547.7501,3660020.925
-111.9905033,33.0748411,153647,44.42857143,407547.6296,3660020.028
-111.9905035,33.0748328,153648,41.57142857,407547.6023,3660019.108
-111.9905023,33.0748249,153649,40.92307692,407547.706,3660018.231
-111.9905008,33.0748169,153650,37.64285714,407547.8377,3660017.343
-111.9905025,33.0748085,153651,36.92307692,407547.6702,3660016.413
-111.9905047,33.0748004,153652,38.57142857,407547.4564,3660015.517
-111.9905028,33.0747924,153653,38.5,407547.6253,3660014.628
-111.990504,33.0747845,153654,38.07692308,407547.5051,3660013.754
-111.9905046,33.0747765,153655,37.71428571,407547.4407,3660012.867
-111.9905025,33.0747685,153656,39.57142857,407547.6283,3660011.978
-111.9905013,33.0747605,153657,40.61538462,407547.732,3660011.09
-111.9905006,33.0747524,153658,37.42857143,407547.7889,3660010.192
-111.9904999,33.0747443,153659,39.92307692,407547.8457,3660009.293
-111.9905,33.0747361,153700,40.28571429,407547.8278,3660008.384
-111.9905013,33.0747278,153701,39.5,407547.6978,3660007.465
-111.9905019,33.0747195,153702,40.23076923,407547.6331,3660006.545
-111.990502,33.0747113,153703,38.85714286,407547.6152,3660005.636
-111.9905034,33.0747029,153704,40.85714286,407547.4757,3660004.706
-111.9905052,33.0746945,153705,39.69230769,407547.2989,3660003.776
-111.9905052,33.0746862,153706,38.21428571,407547.2902,3660002.856
-111.9905047,33.074678,153707,40.76923077,407547.3283,3660001.947
-111.9905064,33.07467,153708,39.07142857,407547.1613,3660001.061
-111.990508,33.0746621,153709,40.07142857,407547.0037,3660000.187
-111.9905054,33.074654,153710,43.53846154,407547.2379,3659999.286
-111.9905017,33.0746459,153711,41,407547.5748,3659998.385
-111.9905007,33.0746376,153712,40.61538462,407547.6594,3659997.464
-111.9904996,33.0746296,153713,40.42857143,407547.7537,3659996.576
-111.9904995,33.0746218,153714,39.5,407547.7549,3659995.711
-111.9905019,33.0746135,153715,36.84615385,407547.5222,3659994.793
-111.9905035,33.0746051,153716,38.35714286,407547.3641,3659993.863
-111.9905021,33.0745971,153717,42.57142857,407547.4864,3659992.975
-111.9905015,33.074589,153718,42,407547.5339,3659992.077
-111.9904995,33.074581,153719,40.78571429,407547.7122,3659991.188
-111.9904971,33.0745732,153720,40.61538462,407547.9281,3659990.321
-111.9904964,33.0745649,153721,41.5,407547.9848,3659989.4
-111.9904967,33.0745568,153722,41.57142857,407547.9483,3659988.502
-111.9904972,33.0745483,153723,42.07692308,407547.8927,3659987.56
-111.9904957,33.0745398,153724,44,407548.0238,3659986.617
-111.9904959,33.0745316,153725,44.14285714,407547.9966,3659985.708
-111.9904975,33.0745235,153726,45.15384615,407547.8388,3659984.811
-111.9904985,33.0745153,153727,45.57142857,407547.7369,3659983.903
-111.9905003,33.0745074,153728,43.69230769,407547.5606,3659983.029
-111.9905016,33.0744991,153729,44.14285714,407547.4305,3659982.11
-111.9905032,33.0744909,153730,42.14285714,407547.2726,3659981.202
-111.9905023,33.0744831,153731,43.15384615,407547.3485,3659980.336
-111.9904999,33.0744751,153732,41.07142857,407547.5641,3659979.447
-111.9904997,33.074467,153733,41.78571429,407547.5743,3659978.549
-111.9905004,33.0744586,153734,41.84615385,407547.5002,3659977.618
-111.9905013,33.0744504,153735,40.57142857,407547.4076,3659976.71
-111.9905002,33.0744425,153736,38.38461538,407547.502,3659975.833
-111.9904989,33.0744341,153737,39.71428571,407547.6146,3659974.901
-111.9905003,33.074426,153738,39.85714286,407547.4754,3659974.004
-111.9905017,33.0744178,153739,40.23076923,407547.3362,3659973.096
-111.9905008,33.0744094,153740,40.42857143,407547.4114,3659972.164
-111.9905006,33.0744012,153741,38.53846154,407547.4215,3659971.255
-111.990501,33.0743931,153742,37.5,407547.3757,3659970.357
-111.9905009,33.074385,153743,36.42857143,407547.3765,3659969.459
-111.9904983,33.074377,153744,36.30769231,407547.6109,3659968.57
-111.990497,33.0743689,153745,36.21428571,407547.7237,3659967.671
-111.9904961,33.0743608,153746,36.92857143,407547.7993,3659966.772
-111.9904972,33.0743527,153747,36.15384615,407547.6881,3659965.875
-111.9904987,33.0743444,153748,36.21428571,407547.5394,3659964.956
-111.9904989,33.074336,153749,33.92307692,407547.512,3659964.025
-111.9904997,33.0743276,153750,34.92857143,407547.4285,3659963.094
-111.9905001,33.0743192,153751,35.21428571,407547.3824,3659962.163
-111.9905005,33.0743112,153752,34.38461538,407547.3367,3659961.277
-111.9905003,33.0743031,153753,35.28571429,407547.3469,3659960.378
-111.9904995,33.0742947,153754,35.78571429,407547.4127,3659959.446
-111.9904987,33.0742865,153755,35.53846154,407547.4788,3659958.536
-111.990498,33.0742784,153756,34.35714286,407547.5357,3659957.638
-111.9904976,33.0742703,153757,37,407547.5646,3659956.739
-111.9904973,33.0742623,153758,37,407547.5842,3659955.852
-111.9904975,33.0742543,153759,37.07142857,407547.5572,3659954.965
-111.9904973,33.0742462,153800,36.76923077,407547.5674,3659954.067
-111.9904978,33.074238,153801,36.42857143,407547.5121,3659953.159
-111.9904972,33.0742298,153802,37.38461538,407547.5595,3659952.249
-111.9904972,33.0742217,153803,37.21428571,407547.5511,3659951.351
-111.9904972,33.0742134,153804,39.57142857,407547.5424,3659950.431
-111.9904966,33.0742049,153805,40.30769231,407547.5895,3659949.488
