Longitude,Latitude,Elevation,mEast,mNorth,Fix_Type,UTC_Time,Speed,Course,SF_1,SF_2,SF_3,SF_4,F14,F15
-111.974704,33.078943,357.56,409026.5611,3660461.027,2,184806,3.38,209.4,0,VERT,QUAD,47,,
-111.974701,33.078636,357.21,409026.5617,3660426.91,2,194438.6,2.9,207.6,0,VERT,QUAD,60,,
-111.974707,33.079172,358.83,409026.5638,3660486.44,2,181935.4,3.09,125,0,VERT,QUAD,49,,
-111.974704,33.078947,355.98,409026.5649,3660461.438,2,190003.6,3.41,127.3,0,VERT,QUAD,43,,
-111.974706,33.079129,358.91,409026.5655,3660481.606,2,181939,2.98,221.1,0,VERT,QUAD,55,,
-111.974711,33.079501,356.88,409026.5656,3660522.83,2,160446.2,2.96,134.3,25,VERT,QUAD,29,,
-111.974704,33.078875,357.05,409026.5657,3660453.477,2,190955.4,3.82,133.4,0,VERT,QUAD,49,,
-111.974703,33.07884,356.8,409026.567,3660449.596,2,190958.4,3.16,224.7,0,VERT,QUAD,54,,
-111.97471,33.079457,356.82,409026.5676,3660518.018,2,160450.2,1.92,247.5,25,VERT,QUAD,29,,
-111.974706,33.079088,359.68,409026.5706,3660477.127,1,182826.8,3.38,184.8,0,VERT,QUAD,58,,
-111.974709,33.079388,357.32,409026.571,3660510.346,2,161609.4,2.84,239.1,35,VERT,QUAD,39,,
-111.974711,33.079534,356.97,409026.572,3660526.534,2,155343.8,1.53,269.2,25,VERT,QUAD,29,,
-111.974701,33.078664,357.24,409026.5724,3660430.07,2,194436.2,3.2,135.3,0,VERT,QUAD,63,,
-111.974705,33.078994,359.45,409026.5761,3660466.66,2,183734.8,2.18,252.9,0,VERT,QUAD,53,,
-111.974709,33.07933,357.94,409026.5768,3660503.926,2,162705.2,1.9,263.3,36,VERT,QUAD,40,,
-111.974716,33.079967,357.08,409026.579,3660574.533,2,144623.8,1.78,130.7,36,VERT,QUAD,40,,
-111.974709,33.07938,357.89,409026.5817,3660509.481,2,162700.8,2.89,117.1,39,VERT,QUAD,43,,
-111.974705,33.079048,359.45,409026.5845,3660472.592,2,183729.8,2.76,113.4,0,VERT,QUAD,57,,
-111.974707,33.079233,357.52,409026.5887,3660493.148,2,164725.4,3.15,229.1,40,VERT,QUAD,44,,
-111.974708,33.079269,357.51,409026.5888,3660497.184,2,164722.6,3.53,126.1,39,VERT,QUAD,43,,
-111.974701,33.078636,357.23,409026.5997,3660426.976,2,194438.4,3.38,199.8,0,VERT,QUAD,60,,
-111.974706,33.079114,359.55,409026.6065,3660479.987,1,182824.6,3.63,147.9,0,VERT,QUAD,57,,
-111.974704,33.078988,357.56,409026.6073,3660465.994,2,184802.8,3.72,135.9,0,VERT,QUAD,53,,
-111.974697,33.078336,355.25,409026.6082,3660393.713,2,203129,2.51,230.6,0,VERT,QUAD,65,,
-111.974701,33.078663,357.24,409026.6088,3660429.97,2,194436.2,3.2,135.3,0,VERT,QUAD,64,,
-111.974708,33.079327,357.31,409026.6104,3660503.526,2,163724.6,2.71,125.1,39,VERT,QUAD,43,,
-111.974698,33.078385,353.9,409026.6118,3660399.135,2,203125.6,3.24,107.7,0,VERT,QUAD,62,,
-111.974707,33.079276,357.33,409026.6145,3660497.938,2,163729.8,1.99,243.5,38,VERT,QUAD,42,,
-111.974709,33.07944,357.31,409026.6148,3660516.066,2,161605,2.61,128.3,31,VERT,QUAD,35,,
-111.97471,33.079458,356.82,409026.6149,3660518.084,2,160450.2,1.92,247.5,25,VERT,QUAD,29,,
-111.974701,33.078698,358.67,409026.6167,3660433.84,1,193501.6,2.52,215.5,0,VERT,QUAD,58,,
-111.974701,33.078735,358.77,409026.6172,3660437.909,1,193458.6,3.56,127.4,0,VERT,QUAD,61,,
-111.974704,33.078944,357.56,409026.6177,3660461.082,2,184806,3.38,209.4,0,VERT,QUAD,47,,
-111.974705,33.079089,359.63,409026.6182,3660477.226,1,182826.6,2.35,202,0,VERT,QUAD,58,,
-111.974703,33.07891,356.03,409026.6198,3660457.29,2,190006.8,2.42,228.4,0,VERT,QUAD,42,,
-111.974709,33.079389,357.32,409026.6277,3660510.412,2,161609.4,2.84,239.1,35,VERT,QUAD,39,,
-111.974709,33.07938,357.89,409026.6281,3660509.458,2,162700.8,2.89,117.1,39,VERT,QUAD,43,,
-111.974705,33.079091,359.63,409026.6291,3660477.392,1,182826.6,2.35,202,0,VERT,QUAD,57,,
-111.974711,33.079581,357.07,409026.63,3660531.778,2,155339.6,3.2,130.5,33,VERT,QUAD,37,,
-111.974706,33.079129,358.85,409026.6311,3660481.628,2,181938.8,2.63,232.1,0,VERT,QUAD,54,,
-111.974714,33.079912,357.04,409026.634,3660568.389,2,144630,2.83,236.3,28,VERT,QUAD,32,,
-111.974702,33.078797,357.9,409026.6342,3660444.772,2,192146.4,2.26,280.2,0,VERT,QUAD,58,,
-111.97471,33.079534,357,409026.6375,3660526.544,2,155343.6,2.17,254.5,26,VERT,QUAD,30,,
-111.974708,33.07933,357.94,409026.6422,3660503.936,2,162705.2,1.9,263.3,36,VERT,QUAD,40,,
-111.974705,33.079114,359.55,409026.6432,3660479.92,1,182824.6,3.63,147.9,0,VERT,QUAD,57,,
-111.9747,33.078662,357.24,409026.6452,3660429.87,2,194436.2,3.2,135.3,0,VERT,QUAD,65,,
-111.974702,33.078845,360.24,409026.6465,3660450.116,2,192142.8,3.35,137.4,0,VERT,QUAD,56,,
-111.974704,33.078946,355.93,409026.6481,3660461.348,2,190003.8,2.47,150.5,0,VERT,QUAD,42,,
-111.974705,33.079093,359.69,409026.6495,3660477.581,1,182826.4,2.07,194.8,0,VERT,QUAD,57,,
-111.974705,33.079047,359.45,409026.6587,3660472.536,2,183730,2.72,125.1,0,VERT,QUAD,57,,
-111.974707,33.079268,357.51,409026.6626,3660497.084,2,164722.6,3.53,126.1,39,VERT,QUAD,43,,
-111.974707,33.079234,357.62,409026.6639,3660493.203,2,164725.2,2.48,213,39,VERT,QUAD,43,,
-111.9747,33.078637,357.23,409026.6661,3660427.098,2,194438.4,3.38,199.8,0,VERT,QUAD,61,,
-111.974703,33.07891,356.03,409026.6673,3660457.378,2,190006.8,2.42,228.4,0,VERT,QUAD,41,,
-111.974709,33.079439,357.31,409026.6704,3660516.022,2,161605,2.61,128.3,31,VERT,QUAD,35,,
-111.974702,33.078841,356.82,409026.6705,3660449.684,2,190958.2,3.06,203.8,0,VERT,QUAD,54,,
-111.974714,33.079912,357.04,409026.6714,3660568.4,2,144630,2.83,236.3,28,VERT,QUAD,32,,
-111.974709,33.079459,356.85,409026.6717,3660518.173,2,160450,2.96,200.9,24,VERT,QUAD,28,,
-111.974715,33.079967,357.08,409026.6721,3660574.51,2,144623.8,1.78,130.7,36,VERT,QUAD,40,,
-111.974703,33.078944,357.56,409026.6742,3660461.137,2,184805.8,3.5,211.6,0,VERT,QUAD,46,,
-111.974708,33.07938,357.89,409026.6746,3660509.435,2,162700.8,2.89,117.1,39,VERT,QUAD,43,,
-111.974705,33.079093,359.69,409026.6781,3660477.647,1,182826.4,2.07,194.8,0,VERT,QUAD,55,,
-111.974705,33.079113,359.55,409026.6799,3660479.853,1,182824.6,3.63,147.9,0,VERT,QUAD,57,,
-111.974704,33.078987,357.56,409026.6812,3660465.916,2,184802.8,3.72,135.9,0,VERT,QUAD,51,,
-111.974701,33.078734,358.8,409026.6816,3660437.808,1,193458.8,3.1,140.5,0,VERT,QUAD,62,,
-111.974696,33.078337,355.25,409026.6837,3660393.801,2,203129,2.51,230.6,0,VERT,QUAD,65,,
-111.974708,33.079389,357.39,409026.6937,3660510.489,2,161609.2,2.57,218.7,35,VERT,QUAD,39,,
-111.974709,33.0795,356.86,409026.6955,3660522.741,2,160446.4,2.3,152.2,25,VERT,QUAD,29,,
-111.974705,33.07913,358.85,409026.6971,3660481.705,2,181938.8,2.63,232.1,0,VERT,QUAD,54,,
-111.9747,33.078699,358.66,409026.7022,3660433.994,1,193501.4,2.81,200.8,0,VERT,QUAD,60,,
-111.974705,33.079094,359.69,409026.7067,3660477.713,1,182826.4,2.07,194.8,0,VERT,QUAD,55,,
-111.974707,33.07933,357.94,409026.7076,3660503.947,2,162705.2,1.9,263.3,37,VERT,QUAD,41,,
-111.974713,33.079912,357.04,409026.7089,3660568.411,2,144630,2.83,236.3,27,VERT,QUAD,31,,
-111.974709,33.079459,356.85,409026.7093,3660518.194,2,160450,2.96,200.9,24,VERT,QUAD,28,,
-111.9747,33.078661,357.18,409026.7093,3660429.736,2,194436.4,3.31,158.2,0,VERT,QUAD,64,,
-111.974709,33.079534,357,409026.7121,3660526.544,2,155343.6,2.17,254.5,26,VERT,QUAD,30,,
-111.974702,33.078911,356.03,409026.7148,3660457.467,2,190006.8,2.42,228.4,0,VERT,QUAD,41,,
-111.974706,33.079276,357.33,409026.7173,3660497.948,2,163729.8,1.99,243.5,38,VERT,QUAD,42,,
-111.974707,33.07938,357.89,409026.7211,3660509.413,2,162700.8,2.89,117.1,39,VERT,QUAD,43,,
-111.974705,33.079171,358.83,409026.7212,3660486.306,2,181935.4,3.09,125,0,VERT,QUAD,49,,
-111.974707,33.079326,357.32,409026.7216,3660503.437,2,163724.8,3.31,105.8,39,VERT,QUAD,43,,
-111.974703,33.078946,355.93,409026.7222,3660461.281,2,190003.8,2.47,150.5,0,VERT,QUAD,42,,
-111.974696,33.078384,353.77,409026.7232,3660399.067,2,203125.8,4.08,105.3,0,VERT,QUAD,62,,
-111.974705,33.079112,359.52,409026.7258,3660479.764,1,182824.8,2.32,146.8,0,VERT,QUAD,57,,
-111.974703,33.078995,359.45,409026.7259,3660466.703,2,183734.6,2.16,235.1,0,VERT,QUAD,53,,
-111.974708,33.079439,357.31,409026.726,3660515.977,2,161605,2.61,128.3,31,VERT,QUAD,35,,
-111.974703,33.078945,357.56,409026.7311,3660461.236,2,184805.8,3.5,211.6,0,VERT,QUAD,46,,
-111.974702,33.078874,357.04,409026.7321,3660453.298,2,190955.6,3.74,140.4,0,VERT,QUAD,49,,
-111.974699,33.078638,357.32,409026.7327,3660427.23,2,194438.2,3.1,178.3,0,VERT,QUAD,61,,
-111.974704,33.079047,359.45,409026.7328,3660472.479,2,183730,2.72,125.1,0,VERT,QUAD,58,,
-111.974704,33.079094,359.69,409026.7355,3660477.79,1,182826.2,3.13,182.7,0,VERT,QUAD,55,,
-111.974706,33.079268,357.51,409026.7363,3660496.983,2,164722.6,3.53,126.1,40,VERT,QUAD,44,,
-111.974701,33.078842,356.82,409026.7365,3660449.749,2,190958.2,3.06,203.8,0,VERT,QUAD,55,,
-111.9747,33.078733,358.8,409026.7368,3660437.719,1,193458.8,3.1,140.5,0,VERT,QUAD,62,,
-111.974713,33.079912,357.04,409026.7463,3660568.422,2,144630,2.83,236.3,27,VERT,QUAD,31,,
-111.974701,33.078797,358.06,409026.7465,3660444.804,2,192146.2,2.69,217.2,0,VERT,QUAD,57,,
-111.974708,33.079459,356.85,409026.7468,3660518.216,2,160450,2.96,200.9,25,VERT,QUAD,29,,
-111.974701,33.078845,360.24,409026.7488,3660450.071,2,192142.8,3.35,137.4,0,VERT,QUAD,57,,
-111.9747,33.0787,358.66,409026.7495,3660434.06,1,193501.4,2.81,200.8,0,VERT,QUAD,61,,
-111.974703,33.078987,357.56,409026.7552,3660465.838,2,184802.8,3.72,135.9,0,VERT,QUAD,51,,
-111.974714,33.079966,357.11,409026.7556,3660574.453,2,144624,2.99,105.9,36,VERT,QUAD,40,,
-111.974696,33.078338,355.25,409026.7592,3660393.889,2,203129,2.51,230.6,0,VERT,QUAD,64,,
-111.974704,33.079112,359.52,409026.7623,3660479.675,1,182824.8,2.32,146.8,0,VERT,QUAD,58,,
-111.974704,33.07913,358.85,409026.7632,3660481.782,2,181938.8,2.63,232.1,0,VERT,QUAD,52,,
-111.974699,33.07866,357.18,409026.7643,3660429.625,2,194436.4,3.31,158.2,0,VERT,QUAD,63,,
-111.974704,33.079095,359.69,409026.7644,3660477.89,1,182826.2,3.13,182.7,0,VERT,QUAD,56,,
-111.974702,33.078912,356.05,409026.7717,3660457.566,2,190006.6,2.49,207.6,0,VERT,QUAD,42,,
-111.974705,33.079234,357.62,409026.7767,3660493.291,2,164725.2,2.48,213,40,VERT,QUAD,44,,
-111.974707,33.079439,357.31,409026.7816,3660515.932,2,161605,2.61,128.3,32,VERT,QUAD,36,,
-111.974708,33.079459,356.85,409026.7843,3660518.238,2,160450,2.96,200.9,24,VERT,QUAD,28,,
-111.974709,33.079581,357.07,409026.788,3660531.699,2,155339.6,3.2,130.5,33,VERT,QUAD,37,,
-111.974702,33.078946,357.56,409026.788,3660461.336,2,184805.8,3.5,211.6,0,VERT,QUAD,46,,
-111.974699,33.07864,357.32,409026.79,3660427.374,2,194438.2,3.1,178.3,0,VERT,QUAD,61,,
-111.974703,33.078995,359.45,409026.7914,3660466.724,2,183734.6,2.16,235.1,0,VERT,QUAD,54,,
-111.974706,33.079331,357.94,409026.7919,3660503.968,2,162705,2.63,246.2,38,VERT,QUAD,42,,
-111.9747,33.078732,358.8,409026.7919,3660437.63,1,193458.8,3.1,140.5,0,VERT,QUAD,62,,
-111.974713,33.079912,357.06,409026.7933,3660568.455,2,144629.8,2.17,234.5,28,VERT,QUAD,32,,
-111.974708,33.079534,357.03,409026.7961,3660526.543,2,155343.4,2.66,236.3,27,VERT,QUAD,31,,
-111.974702,33.078945,355.93,409026.7962,3660461.214,2,190003.8,2.47,150.5,0,VERT,QUAD,42,,
-111.974699,33.078701,358.66,409026.7967,3660434.126,1,193501.4,2.81,200.8,0,VERT,QUAD,61,,
-111.974704,33.079111,359.52,409026.7988,3660479.586,1,182824.8,2.32,146.8,0,VERT,QUAD,58,,
-111.974701,33.078842,356.87,409026.8023,3660449.804,2,190957.8,4.01,190.1,0,VERT,QUAD,54,,
-111.974701,33.078842,356.82,409026.8024,3660449.815,2,190958.2,3.06,203.8,0,VERT,QUAD,55,,
-111.974708,33.079499,356.86,409026.8068,3660522.662,2,160446.4,2.3,152.2,25,VERT,QUAD,29,,
-111.974703,33.079046,359.45,409026.807,3660472.423,2,183730,2.72,125.1,0,VERT,QUAD,57,,
-111.974699,33.078659,357.18,409026.81,3660429.525,2,194436.6,2.6,151.3,0,VERT,QUAD,63,,
-111.974701,33.078842,356.75,409026.8117,3660449.815,2,190958,2.64,216.1,0,VERT,QUAD,55,,
-111.9747,33.078797,358.06,409026.8118,3660444.793,2,192146.2,2.69,217.2,0,VERT,QUAD,59,,
-111.974703,33.079096,359.69,409026.812,3660477.989,1,182826,2.51,184.1,0,VERT,QUAD,55,,
-111.974703,33.079097,359.69,409026.8129,3660478.089,1,182826,2.51,184.1,0,VERT,QUAD,55,,
-111.974703,33.079098,359.69,409026.8138,3660478.189,1,182826,2.51,184.1,0,VERT,QUAD,57,,
-111.974707,33.07939,357.39,409026.8157,3660510.554,2,161609.2,2.57,218.7,35,VERT,QUAD,39,,
-111.974704,33.07911,359.56,409026.8168,3660479.508,1,182825,2.98,158.8,0,VERT,QUAD,58,,
-111.974713,33.079966,357.11,409026.8207,3660574.419,2,144624,2.99,105.9,35,VERT,QUAD,39,,
-111.974707,33.07946,356.83,409026.822,3660518.271,2,160449.8,2.02,227.6,25,VERT,QUAD,29,,
-111.974708,33.079498,356.91,409026.8242,3660522.529,2,160446.6,2.82,127.3,27,VERT,QUAD,31,,
-111.974703,33.079099,359.69,409026.8242,3660478.3,1,182825.8,2.81,172.8,0,VERT,QUAD,57,,
-111.974703,33.0791,359.69,409026.8249,3660478.377,1,182825.8,2.81,172.8,0,VERT,QUAD,57,,
-111.974695,33.078384,353.77,409026.8253,3660399,2,203125.8,4.08,105.3,0,VERT,QUAD,62,,
-111.974703,33.079101,359.69,409026.8256,3660478.455,1,182825.8,2.81,172.8,0,VERT,QUAD,57,,
-111.974703,33.079101,359.6,409026.8264,3660478.532,1,182825.6,2.29,185.6,0,VERT,QUAD,57,,
-111.974703,33.079102,359.6,409026.8272,3660478.621,1,182825.6,2.29,185.6,0,VERT,QUAD,57,,
-111.974703,33.079103,359.6,409026.828,3660478.71,1,182825.6,2.29,185.6,0,VERT,QUAD,57,,
-111.974702,33.078986,357.59,409026.8287,3660465.715,2,184803,3.31,137.5,0,VERT,QUAD,50,,
-111.974698,33.078641,357.2,409026.8287,3660427.518,2,194438,3.18,187.7,0,VERT,QUAD,61,,
-111.974703,33.079104,359.61,409026.8289,3660478.81,1,182825.4,2.39,185.5,0,VERT,QUAD,58,,
-111.974698,33.078642,357.2,409026.8294,3660427.595,2,194438,3.18,187.7,0,VERT,QUAD,61,,
-111.974698,33.078643,357.2,409026.8302,3660427.673,2,194438,3.18,187.7,0,VERT,QUAD,61,,
-111.9747,33.078842,356.75,409026.8306,3660449.837,2,190958,2.64,216.1,0,VERT,QUAD,56,,
-111.974698,33.078643,357.2,409026.8309,3660427.75,2,194438,3.18,187.7,0,VERT,QUAD,61,,
-111.974708,33.079497,356.91,409026.8324,3660522.407,2,160446.6,2.82,127.3,27,VERT,QUAD,31,,
-111.974706,33.079325,357.32,409026.8328,3660503.347,2,163724.8,3.31,105.8,39,VERT,QUAD,43,,
-111.974695,33.078339,355.25,409026.8347,3660393.977,2,203129,2.51,230.6,0,VERT,QUAD,63,,
-111.974703,33.079109,359.56,409026.8348,3660479.442,1,182825,2.98,158.8,0,VERT,QUAD,58,,
-111.974706,33.079331,357.94,409026.8386,3660503.979,2,162705,2.63,246.2,39,VERT,QUAD,43,,
-111.974704,33.079131,358.87,409026.8387,3660481.87,2,181938.6,3.28,211,0,VERT,QUAD,50,,
-111.974705,33.079276,357.33,409026.8388,3660497.969,2,163729.6,2.25,237.3,37,VERT,QUAD,41,,
-111.974703,33.079105,359.61,409026.8393,3660478.92,1,182825.4,2.39,185.5,0,VERT,QUAD,57,,
-111.974701,33.078944,355.96,409026.8421,3660461.125,2,190004,3.06,132.5,0,VERT,QUAD,42,,
-111.974698,33.078658,357.18,409026.8464,3660429.425,2,194436.6,2.6,151.3,0,VERT,QUAD,62,,
-111.974699,33.078732,358.8,409026.8473,3660437.563,1,193459,3.26,144.7,0,VERT,QUAD,62,,
-111.9747,33.078843,356.75,409026.8495,3660449.859,2,190958,2.64,216.1,0,VERT,QUAD,56,,
-111.974698,33.078644,357.19,409026.8505,3660427.85,2,194437.8,2.61,189.1,0,VERT,QUAD,61,,
-111.974704,33.07917,358.77,409026.8508,3660486.194,2,181935.6,3.98,130.6,0,VERT,QUAD,48,,
-111.9747,33.078844,360.24,409026.851,3660450.026,2,192142.8,3.35,137.4,0,VERT,QUAD,58,,
-111.974703,33.079109,359.56,409026.8529,3660479.375,1,182825,2.98,158.8,0,VERT,QUAD,58,,
-111.974699,33.078701,358.74,409026.8535,3660434.203,1,193501.2,2.28,222.6,0,VERT,QUAD,61,,
-111.974707,33.079438,357.3,409026.8557,3660515.865,2,161605.2,3.03,132,32,VERT,QUAD,36,,
-111.974701,33.078913,356.05,409026.8564,3660457.643,2,190006.6,2.49,207.6,0,VERT,QUAD,42,,
-111.974702,33.078995,359.45,409026.8569,3660466.746,2,183734.6,2.16,235.1,0,VERT,QUAD,54,,
-111.974703,33.079106,359.61,409026.859,3660479.031,1,182825.2,2.98,163.9,0,VERT,QUAD,57,,
-111.974698,33.078645,357.19,409026.8607,3660427.95,2,194437.8,2.61,189.1,0,VERT,QUAD,61,,
-111.974702,33.079045,359.45,409026.8624,3660472.356,2,183730.2,2.77,120.7,0,VERT,QUAD,57,,
-111.974701,33.078947,357.61,409026.8637,3660461.446,2,184805.6,2.97,222.5,0,VERT,QUAD,45,,
-111.974705,33.079266,357.42,409026.8657,3660496.838,2,164722.8,3.91,142.9,40,HOR,QUAD,44,,
-111.974712,33.079913,357.06,409026.8684,3660568.498,2,144629.8,2.17,234.5,28,VERT,QUAD,32,,
-111.9747,33.078843,356.75,409026.8684,3660449.881,2,190958,2.64,216.1,0,VERT,QUAD,57,,
-111.974706,33.079379,357.89,409026.8693,3660509.29,2,162701,2.93,129.9,39,VERT,QUAD,43,,
-111.974703,33.079107,359.61,409026.8695,3660479.153,1,182825.2,2.98,163.9,0,VERT,QUAD,57,,
-111.974703,33.079108,359.56,409026.8709,3660479.308,1,182825,2.98,158.8,0,VERT,QUAD,57,,
-111.974698,33.078646,357.19,409026.871,3660428.049,2,194437.8,2.61,189.1,0,VERT,QUAD,60,,
-111.974699,33.078797,358.06,409026.877,3660444.781,2,192146.2,2.69,217.2,0,VERT,QUAD,59,,
-111.9747,33.078843,356.87,409026.8779,3660449.903,2,190957.8,4.01,190.1,0,VERT,QUAD,54,,
-111.974701,33.078944,355.96,409026.8787,3660461.047,2,190004,3.06,132.5,0,VERT,QUAD,42,,
-111.974707,33.079461,356.83,409026.8792,3660518.404,2,160449.8,2.02,227.6,25,VERT,QUAD,29,,
-111.9747,33.078872,357.04,409026.8798,3660453.119,2,190955.6,3.74,140.4,0,VERT,QUAD,49,,
-111.974698,33.078647,357.14,409026.8813,3660428.149,2,194437.6,1.73,187.1,0,VERT,QUAD,60,,
-111.974698,33.078657,357.18,409026.8828,3660429.324,2,194436.6,2.6,151.3,0,VERT,QUAD,62,,
-111.974699,33.078731,358.8,409026.884,3660437.496,1,193459,3.26,144.7,0,VERT,QUAD,63,,
-111.974705,33.079331,357.94,409026.8854,3660503.989,2,162705,2.63,246.2,39,VERT,QUAD,43,,
-111.974712,33.079966,357.11,409026.8857,3660574.386,2,144624,2.99,105.9,36,VERT,QUAD,40,,
-111.974707,33.079496,356.9,409026.8878,3660522.34,2,160446.8,2.34,172.3,27,VERT,QUAD,31,,
-111.974695,33.078383,353.86,409026.8899,3660398.922,2,203126,2.74,124.7,0,VERT,QUAD,62,,
-111.974701,33.078985,357.59,409026.8931,3660465.615,2,184803,3.31,137.5,0,VERT,QUAD,50,,
-111.974705,33.079277,357.33,409026.8951,3660498.002,2,163729.6,2.25,237.3,36,VERT,QUAD,40,,
-111.974707,33.079535,357.03,409026.8991,3660526.575,2,155343.4,2.66,236.3,27,VERT,QUAD,31,,
-111.974698,33.078657,357.15,409026.9007,3660429.236,2,194436.8,3.14,160.2,0,VERT,QUAD,62,,
-111.974698,33.078648,357.14,409026.9012,3660428.282,2,194437.6,1.73,187.1,0,VERT,QUAD,61,,
-111.974698,33.078703,358.74,409026.9014,3660434.336,1,193501.2,2.28,222.6,0,VERT,QUAD,62,,
-111.974705,33.079324,357.33,409026.9069,3660503.291,2,163725,2.79,127.4,40,VERT,QUAD,44,,
-111.974702,33.079045,359.45,409026.9084,3660472.289,2,183730.2,2.77,120.7,0,VERT,QUAD,57,,
-111.974694,33.078339,354.99,409026.9101,3660394.065,2,203128.8,2.44,199.7,0,VERT,QUAD,64,,
-111.974701,33.078943,355.96,409026.9153,3660460.969,2,190004,3.06,132.5,0,VERT,QUAD,45,,
-111.974704,33.079235,357.5,409026.9178,3660493.4,2,164725,2.97,224.2,40,VERT,QUAD,44,,
-111.974697,33.078656,357.15,409026.9186,3660429.158,2,194436.8,3.14,160.2,0,VERT,QUAD,62,,
-111.974701,33.078948,357.61,409026.9207,3660461.545,2,184805.6,2.97,222.5,0,VERT,QUAD,46,,
-111.974698,33.07873,358.8,409026.9208,3660437.429,1,193459,3.26,144.7,0,VERT,QUAD,62,,
-111.974697,33.078649,357.15,409026.9212,3660428.426,2,194437.4,2.43,205.2,0,VERT,QUAD,59,,
-111.974701,33.078995,359.45,409026.9225,3660466.767,2,183734.4,2.6,238.8,0,VERT,QUAD,55,,
-111.974706,33.079437,357.3,409026.9298,3660515.809,2,161605.2,3.03,132,32,VERT,QUAD,36,,
-111.974697,33.07865,357.15,409026.931,3660428.481,2,194437.4,2.43,205.2,0,VERT,QUAD,59,,
-111.974705,33.079331,357.94,409026.9322,3660504,2,162705,2.63,246.2,39,VERT,QUAD,43,,
-111.974707,33.079496,356.9,409026.9338,3660522.273,2,160446.8,2.34,172.3,27,VERT,QUAD,31,,
-111.974697,33.078655,357.15,409026.9366,3660429.08,2,194436.8,3.14,160.2,0,VERT,QUAD,62,,
-111.974706,33.079462,356.9,409026.9367,3660518.558,2,160449.6,2.09,210.7,24,VERT,QUAD,28,,
-111.974705,33.079391,357.35,409026.9376,3660510.619,2,161609,3.25,217.8,35,VERT,QUAD,39,,
-111.974697,33.07865,357.15,409026.9409,3660428.537,2,194437.4,2.43,205.2,0,VERT,QUAD,59,,
-111.974702,33.079132,358.87,409026.9421,3660481.946,2,181938.6,3.28,211,0,VERT,QUAD,50,,
-111.974711,33.079913,357.06,409026.9434,3660568.542,2,144629.8,2.17,234.5,28,VERT,QUAD,32,,
-111.974704,33.079236,357.5,409026.9461,3660493.433,2,164725,2.97,224.2,40,VERT,QUAD,44,,
-111.974712,33.079965,357.11,409026.9507,3660574.352,2,144624,2.99,105.9,35,VERT,QUAD,39,,
-111.974704,33.079277,357.33,409026.9515,3660498.035,2,163729.6,2.25,237.3,37,VERT,QUAD,41,,
-111.974699,33.078844,356.89,409026.9536,3660450.014,2,190957.6,2.03,218.9,0,VERT,QUAD,53,,
-111.974701,33.079044,359.45,409026.9545,3660472.222,2,183730.2,2.77,120.7,0,VERT,QUAD,58,,
-111.974694,33.078383,353.86,409026.9546,3660398.855,2,203126,2.74,124.7,0,VERT,QUAD,63,,
-111.974707,33.07958,357.15,409026.9548,3660531.564,2,155339.8,3.6,115,32,VERT,QUAD,36,,
-111.974698,33.07873,358.8,409026.9575,3660437.362,1,193459,3.26,144.7,0,VERT,QUAD,62,,
-111.974701,33.078984,357.59,409026.9575,3660465.514,2,184803,3.31,137.5,0,VERT,QUAD,50,,
-111.974698,33.078704,358.73,409026.9589,3660434.502,1,193501,3.37,181.8,0,VERT,QUAD,61,,
-111.9747,33.078914,356.01,409026.96,3660457.742,2,190006.4,2.93,212.8,0,VERT,QUAD,42,,
-111.974697,33.078651,357.18,409026.96,3660428.592,2,194437.2,3.18,155.3,0,VERT,QUAD,59,,
-111.974699,33.078797,357.99,409026.9611,3660444.791,2,192146,3.14,228.3,0,VERT,QUAD,60,,
-111.9747,33.078942,355.93,409026.9613,3660460.891,2,190004.2,2.67,163.2,0,VERT,QUAD,45,,
-111.974699,33.078871,357,409026.9624,3660452.974,2,190955.8,4.54,140.6,0,VERT,QUAD,49,,
-111.974704,33.079324,357.33,409026.9717,3660503.235,2,163725,2.79,127.4,40,VERT,QUAD,44,,
-111.974703,33.079236,357.5,409026.9744,3660493.466,2,164725,2.97,224.2,41,VERT,QUAD,45,,
-111.974704,33.079265,357.42,409026.9765,3660496.715,2,164722.8,3.91,142.9,40,VERT,QUAD,44,,
-111.9747,33.078949,357.61,409026.9776,3660461.644,2,184805.6,2.97,222.5,0,VERT,QUAD,45,,
-111.974704,33.079331,357.98,409026.9789,3660504.011,2,162704.8,2.33,240.2,39,VERT,QUAD,43,,
-111.974706,33.079495,356.9,409026.9799,3660522.206,2,160446.8,2.34,172.3,27,VERT,QUAD,31,,
-111.974702,33.079169,358.77,409026.9805,3660486.082,2,181935.6,3.98,130.6,0,VERT,QUAD,49,,
-111.974697,33.078654,357.13,409026.9824,3660428.991,2,194437,2.44,179.5,0,VERT,QUAD,61,,
-111.974706,33.079462,356.9,409026.9837,3660518.591,2,160449.6,2.09,210.7,25,VERT,QUAD,29,,
-111.974705,33.079391,357.35,409026.9848,3660510.674,2,161609,3.25,217.8,34,VERT,QUAD,38,,
-111.974697,33.078705,358.73,409026.9873,3660434.546,1,193501,3.37,181.8,0,VERT,QUAD,62,,
-111.974705,33.079378,357.89,409026.9898,3660509.2,2,162701,2.93,129.9,39,VERT,QUAD,43,,
-111.974699,33.078846,356.89,409026.9928,3660450.213,2,190957.6,2.03,218.9,0,VERT,QUAD,50,,
