Longitude,Latitude,UTC_Time,Mean,UTMX,UTMY
-111.9910466,33.0739371,184217,32.92307692,407495.9704,3659920.282
-111.9910475,33.0739293,184218,35.42857143,407495.8783,3659919.418
-111.9910496,33.0739213,184219,36.5,407495.6739,3659918.533
-111.9910508,33.0739133,184220,37.30769231,407495.5535,3659917.647
-111.9910506,33.0739055,184221,36,407495.564,3659916.782
-111.9910479,33.0738976,184222,35.92857143,407495.8077,3659915.904
-111.9910457,33.0738899,184223,37.15384615,407496.005,3659915.048
-111.9910458,33.0738823,184224,39.5,407495.9878,3659914.206
-111.991046,33.0738744,184225,39.69230769,407495.9608,3659913.33
-111.9910455,33.0738664,184226,40.21428571,407495.9991,3659912.442
-111.9910451,33.0738586,184227,40.5,407496.0283,3659911.577
-111.9910464,33.0738507,184228,40.07692308,407495.8987,3659910.703
-111.9910488,33.0738428,184229,40.28571429,407495.6664,3659909.829
-111.9910511,33.0738347,184230,40.69230769,407495.4432,3659908.933
-111.9910511,33.0738264,184231,39.07142857,407495.4345,3659908.013
-111.9910495,33.0738187,184232,37.57142857,407495.5758,3659907.158
-111.9910474,33.0738111,184233,37.69230769,407495.7639,3659906.313
-111.9910454,33.0738035,184234,40.92857143,407495.9426,3659905.469
-111.9910451,33.0737957,184235,41.64285714,407495.9625,3659904.604
-111.9910438,33.0737877,184236,39.84615385,407496.0754,3659903.716
-111.9910433,33.0737799,184237,40.5,407496.1139,3659902.85
-111.9910435,33.073772,184238,42.23076923,407496.087,3659901.975
-111.9910434,33.0737641,184239,41.21428571,407496.0881,3659901.099
-111.9910442,33.0737562,184240,41,407496.0051,3659900.224
-111.9910429,33.0737484,184241,41.53846154,407496.1183,3659899.358
-111.9910413,33.0737407,184242,41.42857143,407496.2596,3659898.503
-111.9910389,33.0737331,184243,40.92307692,407496.4757,3659897.658
-111.9910377,33.0737253,184244,43.85714286,407496.5795,3659896.792
-111.9910385,33.0737174,184245,42,407496.4966,3659895.917
-111.9910403,33.0737093,184246,41.84615385,407496.3201,3659895.02
-111.9910416,33.0737011,184247,40.35714286,407496.1902,3659894.113
-111.9910401,33.0736932,184248,41.85714286,407496.3219,3659893.235
-111.9910397,33.0736852,184249,44.15384615,407496.3509,3659892.348
-111.9910409,33.0736773,184250,43.85714286,407496.2306,3659891.473
-111.9910419,33.0736695,184251,43.76923077,407496.1291,3659890.609
-111.9910423,33.0736618,184252,43.21428571,407496.0837,3659889.756
-111.991042,33.0736541,184253,43.28571429,407496.1036,3659888.902
-111.9910428,33.073646,184254,44.15384615,407496.0205,3659888.005
-111.9910435,33.073638,184255,43.92857143,407495.9468,3659887.118
-111.9910436,33.0736303,184256,45.85714286,407495.9294,3659886.265
-111.991044,33.0736225,184257,45.92307692,407495.8839,3659885.4
-111.9910444,33.0736144,184258,44.5,407495.838,3659884.503
-111.9910443,33.0736064,184259,43.15384615,407495.839,3659883.616
-111.9910432,33.0735985,184300,44.71428571,407495.9334,3659882.739
-111.9910427,33.0735907,184301,44.14285714,407495.9719,3659881.874
-111.9910435,33.0735828,184302,43.15384615,407495.889,3659880.998
-111.991044,33.0735748,184303,42.35714286,407495.8339,3659880.112
-111.991044,33.073567,184304,40.57142857,407495.8258,3659879.247
-111.9910425,33.0735592,184305,41.46153846,407495.9576,3659878.381
-111.9910419,33.0735515,184306,43.71428571,407496.0056,3659877.527
-111.9910435,33.0735437,184307,44.07692308,407495.8481,3659876.664
-111.9910431,33.0735358,184308,44.42857143,407495.8771,3659875.787
-111.9910417,33.0735281,184309,44.92857143,407495.9998,3659874.932
-111.9910412,33.0735203,184310,44.69230769,407496.0383,3659874.067
-111.9910409,33.0735126,184311,46.07142857,407496.0582,3659873.213
-111.9910417,33.0735049,184312,45.61538462,407495.9755,3659872.36
-111.9910418,33.0734971,184313,44.64285714,407495.958,3659871.496
-111.9910411,33.0734892,184314,46.78571429,407496.015,3659870.619
-111.9910416,33.0734812,184315,46.07692308,407495.96,3659869.733
-111.9910413,33.0734733,184316,46,407495.9797,3659868.856
-111.9910414,33.0734654,184317,45.42857143,407495.9621,3659867.981
-111.9910414,33.0734576,184318,47.61538462,407495.954,3659867.116
-111.9910409,33.0734498,184319,49.07142857,407495.9925,3659866.251
-111.9910413,33.0734418,184320,48.69230769,407495.9468,3659865.364
-111.9910415,33.0734338,184321,49.92857143,407495.9197,3659864.477
-111.991041,33.073426,184322,51.57142857,407495.9582,3659863.612
-111.9910397,33.0734181,184323,53,407496.0713,3659862.735
-111.9910389,33.0734101,184324,53.21428571,407496.1376,3659861.848
-111.9910401,33.0734022,184325,55.21428571,407496.0173,3659860.973
-111.9910394,33.0733945,184326,53.23076923,407496.0746,3659860.118
-111.9910386,33.0733869,184327,56.21428571,407496.1413,3659859.275
-111.9910398,33.0733791,184328,56,407496.0212,3659858.411
-111.9910408,33.0733713,184329,55.64285714,407495.9197,3659857.547
-111.9910416,33.0733657,184330,56.21428571,407495.8391,3659856.927
-111.9910417,33.0733645,184331,56.92307692,407495.8285,3659856.794
-111.9910413,33.0733646,184332,56.71428571,407495.866,3659856.805
-111.991041,33.0733648,184333,56.92857143,407495.8942,3659856.827
-111.9910408,33.0733649,184334,56.88888889,407495.913,3659856.838
-111.9910469,33.0733699,184633,57,407495.3488,3659857.398
-111.9910468,33.0733699,184634,56.92857143,407495.3581,3659857.398
-111.9910468,33.0733698,184636,57,407495.358,3659857.386
-111.9910467,33.0733698,184637,56.71428571,407495.3674,3659857.386
-111.9910467,33.0733697,184638,57,407495.3672,3659857.375
-111.9910466,33.0733697,184640,57.11111111,407495.3766,3659857.375
-111.9910467,33.0733697,184642,57.14285714,407495.3672,3659857.375
-111.9910466,33.0733697,184643,57.03703704,407495.3766,3659857.375
-111.9910468,33.0733693,184645,56.57142857,407495.3575,3659857.331
-111.9910469,33.0733679,184646,56.57142857,407495.3467,3659857.176
-111.991047,33.0733653,184647,56.07692308,407495.3346,3659856.888
-111.9910468,33.073363,184648,56.71428571,407495.3509,3659856.633
-111.9910469,33.0733602,184649,57.15384615,407495.3386,3659856.322
-111.9910472,33.0733575,184650,56.35714286,407495.3078,3659856.023
-111.9910483,33.0733549,184651,54,407495.2024,3659855.736
-111.9910576,33.0733521,184652,52.46153846,407494.3314,3659855.434
-111.9910331,33.0732937,184709,38,407496.5572,3659848.937
-111.9910401,33.0732776,184710,36.46153846,407495.8869,3659847.159
-111.9910349,33.0732741,184711,36.35714286,407496.3687,3659846.766
-111.9910338,33.0732767,184712,36.07142857,407496.4741,3659847.053
-111.9910322,33.0732788,184713,37.15384615,407496.6256,3659847.285
-111.9910309,33.073281,184714,40.78571429,407496.7493,3659847.527
-111.9910289,33.0732818,184715,47.35714286,407496.9368,3659847.614
-111.9910265,33.0732831,184716,51.64285714,407497.1622,3659847.756
-111.9910244,33.073285,184717,52.28571429,407497.3602,3659847.965
-111.9910203,33.0732854,184718,44.38461538,407497.7433,3659848.006
-111.9910166,33.0732859,184719,41,407498.0892,3659848.058
-111.9910111,33.0732867,184720,50.84615385,407498.6034,3659848.142
-111.9910067,33.0732882,184721,55,407499.0157,3659848.304
-111.9910012,33.0732882,184722,55.35714286,407499.5291,3659848.299
-111.9909986,33.0732896,184723,55.78571429,407499.7733,3659848.452
-111.9909912,33.073294,184724,44.46153846,407500.4686,3659848.934
-111.9909863,33.0732978,184725,37.5,407500.93,3659849.351
-111.9909868,33.0732995,184726,38.30769231,407500.8851,3659849.54
-111.9909901,33.0733008,184727,48.07142857,407500.5784,3659849.687
-111.9909917,33.0733013,184728,58.21428571,407500.4296,3659849.743
-111.9909905,33.0733013,184729,60,407500.5416,3659849.742
-111.9909918,33.0733027,184730,60.5,407500.4217,3659849.899
-111.9909959,33.0733081,184731,63.28571429,407500.0447,3659850.501
-111.9909979,33.0733152,184732,56.92307692,407499.8654,3659851.29
-111.9909989,33.0733221,184733,56.5,407499.7793,3659852.056
-111.9910013,33.0733292,184734,53.07142857,407499.5627,3659852.845
-111.9910057,33.0733368,184735,50.71428571,407499.1599,3659853.692
-111.9910067,33.0733445,184736,62,407499.0746,3659854.546
-111.9910043,33.0733523,184737,60.46153846,407499.3068,3659855.409
-111.9910027,33.07336,184738,55.92857143,407499.4642,3659856.261
-111.9910031,33.0733678,184739,53.78571429,407499.4351,3659857.126
-111.9910031,33.0733758,184740,56.84615385,407499.4434,3659858.013
-111.9910045,33.0733839,184741,55.92857143,407499.3212,3659858.912
-111.991006,33.0733917,184742,56.46153846,407499.1894,3659859.779
-111.9910053,33.0733993,184743,56.35714286,407499.2627,3659860.621
-111.9910064,33.073407,184744,56,407499.1681,3659861.475
-111.9910065,33.0734148,184745,56.15384615,407499.1669,3659862.34
-111.9910059,33.0734224,184746,53.57142857,407499.2308,3659863.182
-111.9910043,33.0734301,184747,55.07142857,407499.3883,3659864.034
-111.9910029,33.0734378,184748,51.46153846,407499.527,3659864.887
-111.9910039,33.0734455,184749,48.85714286,407499.4417,3659865.741
-111.991005,33.0734533,184750,49.23076923,407499.3472,3659866.607
-111.9910052,33.0734611,184751,48.28571429,407499.3367,3659867.472
-111.9910063,33.0734692,184752,47.57142857,407499.2425,3659868.371
-111.9910063,33.0734771,184753,48,407499.2508,3659869.247
-111.9910046,33.0734851,184754,47.21428571,407499.4178,3659870.132
-111.9910039,33.0734929,184755,46.14285714,407499.4913,3659870.997
-111.9910037,33.0735009,184756,45.15384615,407499.5184,3659871.883
-111.9910045,33.0735087,184757,44.71428571,407499.4518,3659872.749
-111.9910057,33.0735166,184758,45.30769231,407499.3481,3659873.626
-111.9910055,33.0735244,184759,44.57142857,407499.3749,3659874.49
-111.9910057,33.0735321,184800,44.57142857,407499.3643,3659875.344
-111.9910063,33.0735398,184801,45.23076923,407499.3164,3659876.198
-111.991006,33.0735475,184802,43.64285714,407499.3524,3659877.052
-111.9910052,33.0735552,184803,44.28571429,407499.4352,3659877.905
-111.9910053,33.073563,184804,44.53846154,407499.434,3659878.77
-111.9910056,33.0735709,184805,44.71428571,407499.4143,3659879.646
-111.9910054,33.0735787,184806,43.15384615,407499.4411,3659880.51
-111.9910049,33.0735865,184807,42.42857143,407499.4959,3659881.375
-111.991006,33.0735941,184808,43.78571429,407499.4012,3659882.218
-111.9910083,33.0736019,184809,44.92307692,407499.1947,3659883.085
-111.9910084,33.0736097,184810,43.92857143,407499.1935,3659883.95
-111.9910078,33.0736175,184811,41.76923077,407499.2577,3659884.814
-111.9910076,33.0736254,184812,43.85714286,407499.2846,3659885.69
-111.991007,33.0736334,184813,43.28571429,407499.349,3659886.576
-111.9910072,33.0736414,184814,42.23076923,407499.3387,3659887.463
-111.9910072,33.0736492,184815,41.42857143,407499.3469,3659888.328
-111.9910083,33.0736569,184816,41.21428571,407499.2522,3659889.183
-111.9910086,33.0736647,184817,41.76923077,407499.2324,3659890.048
-111.9910072,33.0736725,184818,42.28571429,407499.3712,3659890.911
-111.9910077,33.0736803,184819,41,407499.3327,3659891.777
-111.9910076,33.0736881,184820,41.5,407499.3502,3659892.641
-111.9910074,33.0736961,184821,40.85714286,407499.3773,3659893.528
-111.9910077,33.0737038,184822,40.23076923,407499.3573,3659894.382
-111.9910071,33.0737113,184823,41,407499.4212,3659895.213
-111.9910081,33.073719,184824,40.85714286,407499.3359,3659896.068
-111.9910082,33.0737269,184825,41.69230769,407499.3348,3659896.943
-111.9910069,33.0737348,184826,40.35714286,407499.4644,3659897.818
-111.9910073,33.0737426,184827,40.46153846,407499.4353,3659898.683
-111.9910081,33.0737504,184828,42.92857143,407499.3688,3659899.549
-111.9910083,33.0737583,184829,43.5,407499.3584,3659900.425
-111.9909804,33.0739504,184851,30.33333333,407502.1637,3659921.698
-111.9910148,33.0739407,184852,31.84615385,407498.9425,3659920.653
-111.9910134,33.0739482,184853,33.61538462,407499.0811,3659921.483
-111.9910117,33.0739558,184854,32.85714286,407499.2477,3659922.324
-111.9909866,33.0742979,184933,40,407501.9486,3659960.23
-111.9910173,33.0742652,184934,41.35714286,407499.0488,3659956.632
-111.991018,33.074273,184935,46.78571429,407498.9916,3659957.497
-111.9910176,33.0742811,184936,42.84615385,407499.0374,3659958.395
-111.9910192,33.0742891,184937,41.14285714,407498.8965,3659959.283
-111.99102,33.074297,184938,44.78571429,407498.83,3659960.16
-111.9910209,33.0743049,184939,44.92857143,407498.7543,3659961.036
-111.9910209,33.0743136,184940,48.14285714,407498.7634,3659962.001
-111.9910197,33.0743222,184941,46.76923077,407498.8844,3659962.953
-111.9910186,33.0743305,184942,48.85714286,407498.9958,3659963.873
-111.9910179,33.074339,184943,45.07692308,407499.07,3659964.814
-111.9910195,33.0743471,184944,48.71428571,407498.9292,3659965.714
-111.9910192,33.074355,184945,48.78571429,407498.9654,3659966.589
-111.9910187,33.074363,184946,47.07692308,407499.0205,3659967.476
-111.9910189,33.0743684,184947,50.92857143,407499.0075,3659968.075
-111.9910198,33.0743747,184948,52.5,407498.93,3659968.774
-111.9910204,33.0743819,184949,48.38461538,407498.8816,3659969.573
-111.991018,33.0743894,184950,50.07142857,407499.1134,3659970.402
-111.9910149,33.0743974,184951,51.42857143,407499.4112,3659971.287
-111.9910131,33.0744052,184952,50.53846154,407499.5874,3659972.15
-111.9910109,33.074413,184953,50.14285714,407499.8009,3659973.013
-111.9910098,33.0744209,184954,45.92857143,407499.9118,3659973.887
-111.9910106,33.0744285,184955,46.61538462,407499.8451,3659974.731
-111.9910107,33.0744364,184956,47.57142857,407499.844,3659975.607
-111.9910115,33.074444,184957,49.84615385,407499.7773,3659976.45
-111.991012,33.074452,184958,52.14285714,407499.739,3659977.337
-111.9910135,33.0744597,184959,53.42857143,407499.6071,3659978.192
-111.9910158,33.0744673,185000,53.46153846,407499.4003,3659979.037
-111.9910182,33.0744752,185001,50.5,407499.1846,3659979.915
-111.9910177,33.0744826,185002,58.28571429,407499.239,3659980.735
-111.9910151,33.0744904,185003,54.30769231,407499.4898,3659981.597
-111.9910193,33.0744978,185004,49.64285714,407499.1055,3659982.422
-111.9910239,33.0745051,185005,48.14285714,407498.6838,3659983.235
-111.991023,33.0745137,185006,45.61538462,407498.7768,3659984.188
-111.9910172,33.0745223,185007,43.35714286,407499.3272,3659985.136
-111.9910254,33.0746825,185027,41,407498.7295,3660002.904
-111.9910245,33.0746902,185028,40.07692308,407498.8215,3660003.757
-111.9910258,33.0746975,185029,39.07142857,407498.7078,3660004.568
-111.9910285,33.074705,185030,37.92307692,407498.4637,3660005.402
-111.9910331,33.0747124,185031,39.71428571,407498.042,3660006.226
-111.9910379,33.0747198,185032,40.71428571,407497.6017,3660007.051
-111.9910407,33.0747268,185033,41.30769231,407497.3477,3660007.829
-111.9910376,33.0747354,185034,39.21428571,407497.6461,3660008.78
-111.9910338,33.0747445,185035,40,407498.0103,3660009.786
-111.9910249,33.0747533,185036,41.61538462,407498.8502,3660010.753
-111.9910188,33.0747616,185037,37.28571429,407499.4283,3660011.668
-111.9910194,33.0747693,185038,37.35714286,407499.3804,3660012.522
-111.9910201,33.0747769,185039,39.30769231,407499.323,3660013.366
-111.9910226,33.0747845,185040,36.85714286,407499.0976,3660014.21
-111.991023,33.0747904,185041,37.92857143,407499.0664,3660014.865
-111.9910214,33.0747974,185042,39.61538462,407499.2231,3660015.64
-111.9910182,33.0748045,185043,40.78571429,407499.5292,3660016.424
-111.9910146,33.0748118,185044,40.5,407499.8729,3660017.23
-111.9910128,33.0748192,185045,44.69230769,407500.0487,3660018.049
-111.9910125,33.0748269,185046,43.57142857,407500.0847,3660018.902
-111.9910134,33.0748347,185047,47.53846154,407500.0089,3660019.768
-111.9910138,33.0748423,185048,48.28571429,407499.9795,3660020.611
-111.9910149,33.0748499,185049,48.64285714,407499.8848,3660021.454
-111.9910151,33.0748578,185050,45.53846154,407499.8744,3660022.33
-111.9910159,33.0748654,185051,52.28571429,407499.8076,3660023.174
-111.9910158,33.0748732,185052,54.92857143,407499.8251,3660024.038
-111.991016,33.0748813,185053,57.5,407499.815,3660024.937
-111.991016,33.0748897,185054,55,407499.8237,3660025.868
-111.991016,33.0748977,185055,53.23076923,407499.8321,3660026.755
-111.9910183,33.0749053,185056,51.14285714,407499.6254,3660027.599
-111.9910212,33.0749131,185057,55.64285714,407499.3629,3660028.467
-111.9910221,33.074921,185058,56.76923077,407499.2871,3660029.343
-111.9910205,33.0749291,185059,59.71428571,407499.4449,3660030.24
-111.9910192,33.0749371,185100,58.5,407499.5747,3660031.126
-111.9910195,33.0749445,185101,54.84615385,407499.5544,3660031.947
-111.9910194,33.0749462,185102,55.35714286,407499.5655,3660032.135
-111.9910192,33.0749452,185103,56.07692308,407499.5831,3660032.024
-111.9910191,33.0749467,185104,56.21428571,407499.594,3660032.19
-111.9910203,33.0749495,185105,61.57142857,407499.485,3660032.502
-111.9910208,33.0749526,185106,68.61538462,407499.4415,3660032.846
-111.9910208,33.0749549,185107,65.78571429,407499.4439,3660033.101
-111.9910211,33.0749568,185108,75.07692308,407499.4179,3660033.312
-111.9910208,33.0749595,185109,79.21428571,407499.4488,3660033.611
-111.9910201,33.0749637,185110,79.78571429,407499.5185,3660034.076
-111.9910184,33.0749678,185111,73.69230769,407499.6815,3660034.529
-111.9910176,33.0749706,185112,61.64285714,407499.7591,3660034.839
-111.9910168,33.074973,185113,46.92857143,407499.8363,3660035.104
-111.9910144,33.0749755,185114,48.30769231,407500.0629,3660035.379
-111.9910134,33.0749776,185115,62.85714286,407500.1584,3660035.611
-111.9910143,33.07498,185116,71.15384615,407500.0769,3660035.878
-111.9910128,33.0749835,185117,67.78571429,407500.2206,3660036.264
-111.9910109,33.0749869,185118,60.35714286,407500.4015,3660036.64
-111.9910091,33.0749905,185119,54.15384615,407500.5733,3660037.037
-111.9910078,33.0749944,185120,54.35714286,407500.6987,3660037.469
-111.9910065,33.0749985,185121,52.76923077,407500.8244,3660037.922
-111.9910047,33.0750034,185122,46.71428571,407500.9975,3660038.464
-111.9910036,33.0750085,185123,55.28571429,407501.1055,3660039.028
-111.9910036,33.0750131,185124,49.53846154,407501.1103,3660039.538
-111.9910047,33.0750175,185125,44.14285714,407501.0123,3660040.027
-111.9910064,33.0750219,185126,44.71428571,407500.8582,3660040.516
-111.9910084,33.075026,185127,42.30769231,407500.6758,3660040.973
-111.9910113,33.0750292,185128,38.78571429,407500.4085,3660041.33
-111.9910148,33.0750322,185129,36.53846154,407500.0849,3660041.666
-111.9910183,33.0750346,185130,34,407499.7607,3660041.935
-111.991022,33.0750364,185131,33,407499.4172,3660042.138
-111.9910262,33.0750377,185132,33,407499.0266,3660042.285
-111.9910303,33.0750393,185133,30.92857143,407498.6455,3660042.466
-111.9910345,33.0750408,185134,29.42857143,407498.2551,3660042.636
-111.9910399,33.0750429,185135,28.15384615,407497.7532,3660042.874
-111.9910458,33.0750449,185136,26.92857143,407497.2046,3660043.101
-111.9910517,33.0750458,185137,26.46153846,407496.6548,3660043.206
-111.9910591,33.0750457,185138,26,407495.964,3660043.201
-111.9910667,33.075045,185139,24.07142857,407495.2538,3660043.13
-111.9910721,33.0750453,185140,25.46153846,407494.7501,3660043.168
-111.9910751,33.0750442,185141,30,407494.4689,3660043.049
-111.9910764,33.0750405,185142,33.78571429,407494.3437,3660042.64
-111.9910545,33.0749877,185203,66,407496.3326,3660036.767
-111.9910888,33.0749604,185204,62.46153846,407493.1024,3660033.77
-111.9910876,33.0749528,185205,63.35714286,407493.2065,3660032.927
-111.9910868,33.0749451,185206,63.15384615,407493.2731,3660032.072
-111.9910867,33.0749372,185207,58.21428571,407493.2741,3660031.196
-111.9910869,33.0749293,185208,58.28571429,407493.2472,3660030.321
-111.991089,33.0749215,185209,58.38461538,407493.043,3660029.458
-111.9910904,33.0749136,185210,54.64285714,407492.9041,3660028.583
-111.9910891,33.0749059,185211,49.21428571,407493.0174,3660027.728
-111.9910871,33.074898,185212,52.38461538,407493.1958,3660026.851
-111.9910885,33.07489,185213,51.21428571,407493.0567,3660025.965
-111.991088,33.0748822,185214,51.23076923,407493.0952,3660025.1
-111.9910856,33.0748746,185215,46.14285714,407493.3113,3660024.255
-111.9910812,33.0748651,185216,49.28571429,407493.7121,3660023.198
-111.9910812,33.0748559,185217,51.14285714,407493.7024,3660022.178
-111.9910808,33.0748471,185218,47.92307692,407493.7306,3660021.202
-111.99108,33.0748389,185219,50.28571429,407493.7967,3660020.292
-111.9910798,33.074831,185220,47.61538462,407493.8071,3660019.416
-111.9910765,33.0748233,185221,42.71428571,407494.107,3660018.56
-111.991075,33.0748155,185222,43.14285714,407494.2389,3660017.693
-111.9910764,33.074808,185223,44.61538462,407494.1003,3660016.863
-111.9910769,33.0748004,185224,44.57142857,407494.0457,3660016.021
-111.99108,33.0747924,185225,44.07692308,407493.748,3660015.137
-111.9910784,33.0747847,185226,41.07142857,407493.8893,3660014.282
-111.991073,33.074777,185227,40.85714286,407494.3853,3660013.423
-111.9910722,33.0747688,185228,39.92307692,407494.4514,3660012.513
-111.9910756,33.0747531,185230,43,407494.1176,3660010.776
-111.9910758,33.0747451,185231,38.61538462,407494.0905,3660009.889
-111.9910752,33.0747373,185232,40.78571429,407494.1384,3660009.024
-111.9910763,33.0747294,185233,40.53846154,407494.0274,3660008.149
-111.9910775,33.0747213,185234,39.35714286,407493.9069,3660007.252
-111.9910765,33.0747136,185235,39,407493.9922,3660006.397
-111.9910757,33.0747057,185236,40.84615385,407494.0586,3660005.521
-111.9910753,33.0746977,185237,38.85714286,407494.0876,3660004.633
-111.991076,33.0746899,185238,39.57142857,407494.0141,3660003.769
-111.9910769,33.0746823,185239,39.23076923,407493.9221,3660002.927
-111.9910755,33.0746745,185240,41.14285714,407494.0446,3660002.061
-111.9910741,33.0746665,185241,40.30769231,407494.1669,3660001.173
-111.991072,33.0746585,185242,38.35714286,407494.3546,3660000.285
-111.9910715,33.0746506,185243,42.5,407494.393,3659999.408
-111.9910739,33.0746427,185244,41.30769231,407494.1607,3659998.534
-111.9910754,33.0746347,185245,40.92857143,407494.0123,3659997.649
-111.9910737,33.0746269,185246,44.85714286,407494.1628,3659996.783
-111.9910725,33.0746192,185247,44.69230769,407494.2668,3659995.928
-111.9910716,33.0746116,185248,41.71428571,407494.3428,3659995.084
-111.9910702,33.0746041,185249,47.38461538,407494.4657,3659994.252
-111.9910703,33.0745965,185250,45.78571429,407494.4484,3659993.409
-111.9910703,33.0745887,185251,44.78571429,407494.4402,3659992.544
-111.9910712,33.0745806,185252,42.53846154,407494.3477,3659991.647
-111.9910706,33.0745726,185253,42,407494.3953,3659990.76
-111.9910698,33.0745647,185254,44,407494.4618,3659989.883
-111.991071,33.0745569,185255,43.46153846,407494.3416,3659989.019
-111.9910699,33.0745491,185256,41.42857143,407494.4361,3659988.154
-111.9910684,33.0745412,185257,44,407494.5678,3659987.276
-111.9910693,33.0745332,185258,40.35714286,407494.4755,3659986.39
-111.9910705,33.0745251,185259,40.64285714,407494.355,3659985.493
-111.991073,33.074517,185300,41.76923077,407494.1131,3659984.598
-111.9910761,33.0745091,185301,41.92857143,407493.8155,3659983.724
-111.9910758,33.0745013,185302,40,407493.8353,3659982.859
-111.9910742,33.0744935,185303,42.28571429,407493.9765,3659981.993
-111.991077,33.0744856,185304,44.78571429,407493.7069,3659981.12
-111.9910795,33.0744777,185305,46.38461538,407493.4653,3659980.246
-111.9910766,33.07447,185306,41.85714286,407493.7279,3659979.39
-111.9910717,33.0744628,185307,42.57142857,407494.1777,3659978.587
-111.9910719,33.0744553,185308,40.84615385,407494.1512,3659977.756
-111.9910768,33.0744479,185309,41.71428571,407493.6861,3659976.94
-111.991082,33.0744402,185310,45.07142857,407493.1927,3659976.091
-111.9910818,33.0744323,185311,43,407493.2031,3659975.215
-111.9910788,33.0744242,185312,43.35714286,407493.4746,3659974.314
-111.991077,33.0744162,185313,45.84615385,407493.6343,3659973.426
-111.9910755,33.0744082,185314,41.5,407493.7659,3659972.537
-111.9910738,33.0744002,185315,43.85714286,407493.9162,3659971.649
-111.9910739,33.0743923,185316,48.38461538,407493.8986,3659970.773
-111.9910747,33.0743842,185317,46.35714286,407493.8154,3659969.876
-111.9910764,33.0743763,185318,47.84615385,407493.6485,3659969.001
-111.9910769,33.0743688,185319,44.85714286,407493.594,3659968.17
-111.991074,33.0743608,185320,45.92857143,407493.8563,3659967.281
-111.9910722,33.074353,185321,50.30769231,407494.0161,3659966.414
-111.9910726,33.0743452,185322,46.35714286,407493.9706,3659965.55
-111.9910717,33.0743372,185323,44.92857143,407494.0463,3659964.662
-111.9910717,33.0743292,185324,45.61538462,407494.0379,3659963.775
-111.9910717,33.0743213,185325,44.07142857,407494.0296,3659962.899
-111.9910732,33.0743138,185326,44.30769231,407493.8818,3659962.069
-111.9910729,33.0743059,185327,43.14285714,407493.9015,3659961.193
-111.9910704,33.0742979,185328,42.92857143,407494.1265,3659960.304
-111.9910711,33.0742902,185329,43.61538462,407494.0531,3659959.451
-111.9910719,33.0742821,185330,41.14285714,407493.9699,3659958.554
-111.9910722,33.0742742,185331,41.38461538,407493.9337,3659957.678
-111.9910728,33.0742662,185332,40.71428571,407493.8693,3659956.792
-111.9910718,33.0742582,185333,40.64285714,407493.9543,3659955.904
-111.9910713,33.0742504,185334,40.92307692,407493.9928,3659955.039
-111.9910742,33.0742424,185335,38.92857143,407493.7137,3659954.154
-111.9910772,33.074234,185336,39.42857143,407493.4249,3659953.226
-111.9910772,33.0742261,185337,37.46153846,407493.4166,3659952.35
-111.991075,33.0742182,185338,39.21428571,407493.6137,3659951.472
-111.9910744,33.0742105,185339,39.38461538,407493.6616,3659950.618
-111.9910742,33.0742029,185340,37.42857143,407493.6724,3659949.775
-111.9910727,33.0741951,185341,38.92857143,407493.8042,3659948.909
-111.9910717,33.0741872,185342,35.07692308,407493.8893,3659948.032
-111.9910698,33.0741794,185343,36.71428571,407494.0585,3659947.166
-111.9910696,33.0741716,185344,37.42857143,407494.069,3659946.301
-111.9910699,33.0741637,185345,34.53846154,407494.0327,3659945.425
-111.99107,33.0741558,185346,35,407494.0151,3659944.549
-111.9910706,33.074148,185347,35.84615385,407493.9509,3659943.685
-111.9910722,33.0741401,185348,35.71428571,407493.7933,3659942.811
-111.9910735,33.0741321,185349,33,407493.6636,3659941.925
-111.9910709,33.0741244,185350,34,407493.8982,3659941.069
-111.9910682,33.0741166,185351,32.78571429,407494.1421,3659940.202
-111.991068,33.0741084,185352,33,407494.1522,3659939.292
-111.9910683,33.0741006,185353,31.23076923,407494.116,3659938.428
-111.9910677,33.0740927,185354,31.07142857,407494.1637,3659937.551
-111.9910677,33.0740849,185355,32.53846154,407494.1556,3659936.687
-111.991069,33.074077,185356,31.92857143,407494.026,3659935.812
-111.991069,33.0740692,185357,30.42857143,407494.0178,3659934.947
-111.9910676,33.0740615,185358,31.92307692,407494.1404,3659934.092
-111.991067,33.074054,185359,32.92857143,407494.1886,3659933.26
-111.9910683,33.074046,185400,30.85714286,407494.0589,3659932.374
-111.9910685,33.0740379,185401,31,407494.0317,3659931.477
-111.9910691,33.07403,185402,32.71428571,407493.9674,3659930.601
-111.9910677,33.0740226,185403,33.23076923,407494.0904,3659929.78
-111.9910656,33.0740148,185404,35.57142857,407494.2782,3659928.913
-111.9910629,33.0740071,185405,31.57142857,407494.5222,3659928.057
-111.9910625,33.0739994,185406,32.84615385,407494.5515,3659927.203
-111.9910654,33.0739912,185407,34.5,407494.2722,3659926.296
-111.9910677,33.0739826,185408,35.28571429,407494.0485,3659925.345
-111.991067,33.0739745,185409,33.92307692,407494.1054,3659924.446
-111.9910667,33.0739665,185410,34.71428571,407494.125,3659923.559
-111.9910673,33.0739588,185411,34.15384615,407494.0609,3659922.706
-111.9910674,33.073951,185412,36.28571429,407494.0434,3659921.841
-111.9910682,33.0739429,185413,33.64285714,407493.9603,3659920.944
