"","UTMX","UTMY","SLSND015","SLSND045","SLSND075","SLSND105","SLSND135","SLSND165","SLSLT015","SLSLT045","SLSLT075","SLSLT105","SLSLT135","SLSLT165","SLCLY015","SLCLY045","SLCLY075","SLCLY105","SLCLY135","SLCLY165","SLWP1015","SLWP1045","SLWP1075","SLWP1105","SLWP1135","SLWP1165","SLWP2015","SLWP2045","SLWP2075","SLWP2105","SLWP2135","SLWP2165","SLFC1015","SLFC1045","SLFC1075","SLFC1105","SLFC1135","SLFC1165"
"1025",409286,3659155,65.5946565292466,57.4139104187654,55.8860738617107,67.8186869339088,73.268088073227,66.3151998761018,9.91414883724184,11.8813517158871,14.6820869707931,11.6901394779171,9.16035408892268,10.5164803258715,25.0000102219782,32.0513191188398,28.7324938834586,20.3415727669302,17.8298814386614,22.8321261767236,0.131346828465663,0.160374217752,0.162451516510545,0.1190907692232,0.127112816456179,0.159586959742104,0.180240519202961,0.215562872548159,0.233544743946771,0.157141266221555,0.154899208600238,0.23706108674907,0.194864829851371,0.249802410589757,0.264546305578509,0.206388410621196,0.174129545285679,0.263023933575099
"1026",409287,3659155,65.5385457958449,57.3872867106582,55.9553067402073,67.683812088887,73.253278156744,66.1545965240483,9.95041560115472,11.9137476151861,14.6701628388866,11.7181746459411,9.16028708837192,10.5527661547994,24.9410154356334,32.0176269330998,28.6919501332615,20.4675763499409,17.8527491898928,22.922846521957,0.131633617703047,0.160474187434907,0.162482114767275,0.119741926323635,0.127359047773622,0.159805481197265,0.180951591097697,0.216320079024292,0.23377643921721,0.158696659595994,0.155455419891563,0.238260816235861,0.195528382671568,0.250305838821977,0.264399282563802,0.207046026902173,0.173971377962744,0.263240188990092
"1027",409288,3659155,65.4817464051652,57.3780983067059,56.0343381336437,67.5461481898302,73.2383853684298,66.0061820283732,9.98765547057513,11.9433231467838,14.6573171558017,11.7464655194985,9.1604533464066,10.5869747291665,24.8830547703041,31.9663089646289,28.642751420048,20.5966204592074,17.8750575449152,23.0058303595422,0.131931883355564,0.160561336316997,0.162509095192232,0.120438732215667,0.127619447369367,0.160018980773601,0.181671399972902,0.217001675048749,0.233969684560121,0.160330337291473,0.156069776818554,0.239409175727802,0.196242576165257,0.250769951877362,0.264236329736763,0.207764990424235,0.173859346978663,0.263454809345684
"1028",409289,3659155,65.4245954745805,57.3876080665005,56.1223676670125,67.4080261664343,73.2237214354696,65.8738878028191,10.0252451557964,11.9694533500338,14.6438265383392,11.7745489573446,9.16043466314053,10.6185039653245,24.828237417042,31.8962177025269,28.5849983372622,20.7261957548902,17.8962599821578,23.0788001163309,0.132239990773509,0.16063378729527,0.162533268163565,0.121165983796792,0.127890545786158,0.16022394933474,0.182404353699336,0.217593615566557,0.234132398058953,0.16203200633708,0.156736945261686,0.24048686044326,0.197001305781978,0.251185743029832,0.264057465214025,0.208542480173197,0.173795780837136,0.263662056255813
"1029",409290,3659155,65.3673954248221,57.4171797232814,56.2187192751659,67.2717538052569,73.2095736715724,65.7614319482338,10.0625884872913,11.9914782014627,14.629942969849,11.8019594772298,9.15988926012263,10.64680016269,24.7786329353989,31.8061787266391,28.5187205809745,20.8538396295644,17.9158453868877,23.1395837659599,0.132556386035992,0.160689655013667,0.162555063428183,0.121909381864679,0.128168969754787,0.160417023972849,0.183153341250415,0.218080704627937,0.234271433998912,0.163791088713775,0.157452043829712,0.241473890177525,0.197798566506277,0.251543591233928,0.263862450892981,0.209375403728987,0.1737828947501,0.263856271379626
"1030",409291,3659155,65.3104203919062,57.4681068895513,56.3228407425505,67.13949480399,73.196191808004,65.6721132278678,10.099136769294,12.0087670521996,14.6158801090182,11.8282547534955,9.15855408876572,10.6713858211103,24.7361633420728,31.6951345252571,28.4439149021202,20.9772633838704,17.9333626175178,23.186239143263,0.132879605767917,0.160727193549997,0.162574465801862,0.122656064157697,0.128451473521237,0.160595171641698,0.183919354964525,0.218447958917004,0.234392473102522,0.165597063910833,0.158210532860845,0.242350710546227,0.19862876645685,0.251834240422678,0.26365090202378,0.210260423699125,0.173822663783428,0.264032243366408
"1031",409292,3659155,65.2539283674722,57.5413720111466,56.4342723944602,67.0131235251762,73.183777231454,65.608595570815,10.1344061607377,12.0208036456838,14.6018017123745,11.8530478868683,9.15623058220296,10.6918853834311,24.7024930368657,31.5623428840866,28.3606112764343,21.0945002599324,17.9484430718451,23.2171885692995,0.133208253019794,0.160744979673544,0.162590997099246,0.123395046505827,0.128734917480103,0.160755890348074,0.184701119650243,0.218682461358449,0.234500112214303,0.167439884885005,0.159007929121444,0.243099697859009,0.199487062652396,0.252050133234145,0.263422478944952,0.211194004443974,0.173916691341208,0.264185660652112
"1032",409293,3659155,65.1981744569651,57.637373654027,56.5525967818092,66.8940663669479,73.1724749525696,65.572702396551,10.1679922816461,12.0272796810784,14.5878123179846,11.876043781494,9.15275931935593,10.708047232066,24.6789277538906,31.4075992382557,28.2689537855332,21.2040636040203,17.9608197954965,23.2313505621882,0.13354095040327,0.160742105147284,0.162603736766685,0.124117592571644,0.129016211891777,0.160897411395885,0.18549471861379,0.218775421063482,0.23459808311325,0.169310461722379,0.159839428890034,0.243706887426929,0.200369708257923,0.252186904713184,0.263177124612733,0.212172488934029,0.174066100358446,0.264313608504731
"1033",409294,3659155,65.1434224306246,57.7556813425896,56.6773862882212,66.783160587183,73.1623687436678,65.5652531719111,10.1995806279216,12.0281785704784,14.5739503774145,11.8970725167128,9.14799333468275,10.7197594660321,24.6663372264431,31.2314340616225,28.1692768999662,21.3050844579887,17.9703406446604,23.2282463993381,0.133876286516448,0.16071833977945,0.1626113584754,0.124817482635781,0.129292248126324,0.161018868479664,0.186293274704221,0.218723999730445,0.234689513975777,0.171201117598587,0.160699526658497,0.244163521563621,0.20127436584416,0.252244727906889,0.26291529134728,0.213192169291762,0.174271466321704,0.2644150154726
"1034",409295,3659155,65.0899532707917,57.8948827483706,56.8081667186753,66.6805710683895,73.1534797604476,65.5859774144425,10.2289505911796,12.0238292679615,14.5601839708315,11.9161104644028,9.14178162546751,10.7270571240343,24.665115998052,31.0352311681029,28.062156718124,21.397388259464,17.9769728907024,23.2080571659478,0.134212773094202,0.160674225109706,0.162612152292916,0.125491121975866,0.129559840896107,0.161120392932151,0.18708678478057,0.218532421010225,0.234777145074992,0.173105869099991,0.161581707787839,0.244466916676778,0.202200321450882,0.252229168692097,0.262638094071242,0.214249283570143,0.17453279874083,0.264490930799978
"1035",409296,3659155,65.0380702541604,58.0525678214792,56.9444092800089,66.5857947332944,73.1457686649496,65.633528867377,10.2559716264605,12.0149163399208,14.5464091541881,11.9332823810784,9.13397140450439,10.7301196362618,24.6751907594461,30.8212294964393,27.9484232400882,21.4814810979141,17.9807977419599,23.1716153195209,0.134548825769081,0.160611072401639,0.162604011120185,0.126137443481734,0.129815699952254,0.161203107015681,0.187862193243571,0.218212032776171,0.234863436452783,0.175020416946019,0.162478269952773,0.244620291840279,0.203148549295691,0.25215131184685,0.262347346507268,0.215339882899013,0.174849568363968,0.264544547101422
"1036",409297,3659155,64.9881003347411,58.2254532863781,57.0855520370772,66.4977539141535,73.1391409224709,65.7055985689009,10.2805921152967,12.0024453373746,14.5324509697812,11.9488441518249,9.12443034510062,10.7292589461972,24.6960720548782,30.5924054513012,27.8291324400335,21.5584443267391,17.9819952197179,23.1203312931578,0.134882771760131,0.160530864662765,0.162584384667301,0.126757611572114,0.13005643971638,0.161269015088037,0.188603732117159,0.217780308288965,0.234950556124607,0.176941845184181,0.163380295687363,0.244631550134382,0.204121622240865,0.252027139699736,0.262045477231261,0.216459566573278,0.175220774460123,0.264580962889742
"1037",409298,3659155,64.9403917331164,58.409609586513,57.231040403892,66.4149504316508,73.1334546267552,65.7991016617481,10.3028235442115,11.9876752950936,14.5180672632884,11.9631524910117,9.11308229100627,10.7249002840929,24.7269376474829,30.352267888343,27.7055094745283,21.6297660213211,17.9808218401822,23.0560721762601,0.135212878069606,0.160436088444346,0.162550231131671,0.127354590361149,0.130278625304971,0.161320820668906,0.189293491210172,0.217259091299284,0.235040287684161,0.17886814506015,0.164277769306844,0.244511369327683,0.205123507737126,0.251876364751528,0.261735363313931,0.217603145173996,0.175645046212826,0.264606761605089
"1038",409299,3659155,64.8953082684425,58.6007319942557,57.3803701627488,66.3356385943809,73.1285299521292,65.9104005257551,10.3227235321672,11.9720359408197,14.5029557182942,11.9766307655137,9.09994563883873,10.7175584160653,24.7667287157794,30.104615839851,27.5788804529096,21.6971519464586,17.9775848407386,22.9810180160781,0.135537388808744,0.160329534862572,0.162498011625141,0.127932662045318,0.130478848318425,0.161361710569636,0.189912151878413,0.216672548938922,0.235133919438505,0.180797727559549,0.165159817055629,0.244271143585342,0.206159300541975,0.251721022136977,0.261420139042929,0.218764327930868,0.176120769727317,0.264629520291729
"1039",409300,3659155,64.8532223223383,58.7944034451633,57.5331173030619,66.2579819391541,73.1241591980166,66.0355295736496,10.3403806222062,11.9570442940724,14.4867649514195,11.9897382440057,9.08516369880909,10.7078120715924,24.8142396965614,29.8533056836447,27.4506082044723,21.7623532581153,17.972616969302,22.8975194701321,0.135854561090112,0.160214107319757,0.16242377143791,0.128496962394665,0.13065382611503,0.16139514124569,0.190439829617532,0.216045254369836,0.235232168022447,0.182729048037788,0.166015050736336,0.243921273483159,0.207234915014091,0.251584088668733,0.261103030716012,0.219935532838637,0.176646227749567,0.264657340517267
"1040",409301,3659155,64.8145101426999,58.986317705713,57.6889438641993,66.1801762316602,73.1201164364001,66.1703995990934,10.3559021529543,11.9442275441014,14.4691110142499,12.0029456158485,9.06901873853948,10.6962783231182,24.8681861446357,29.6020585384722,27.322040725953,21.8270318920039,17.966255371538,22.8079721313688,0.136162692661348,0.160092661726435,0.162323341394548,0.129053058119981,0.130800520363914,0.161424645133522,0.190856999863888,0.215400662650627,0.235335163199126,0.184660378930742,0.166832003252908,0.243470124910707,0.208356711588695,0.251488274980546,0.260787247027655,0.221107904305465,0.177219737795241,0.264698441987793
"1041",409302,3659155,64.7795547690915,59.1724527498579,57.8475745669569,66.1005379744918,73.1161659792326,66.3109735532354,10.3694048369997,11.935051743954,14.449600896204,12.0167154847374,9.0519240201266,10.6835874799125,24.9272399183687,29.3543220381925,27.1944740964194,21.892668924938,17.9588272469863,22.7147135184139,0.136460137755801,0.159967891939754,0.162192677801804,0.129606553080713,0.130916270443483,0.161453657448309,0.19114549706796,0.214760079845835,0.235442495565573,0.186589687362241,0.167599647051458,0.24292379115595,0.209530994803581,0.251455021102741,0.260475932978836,0.222271608037835,0.177839779181077,0.264760810846794
"1042",409303,3659155,64.7487620446369,59.3491971110174,58.0087441037873,66.0175666628745,73.1120691616447,66.4534148462269,10.3810066199997,11.9308524882616,14.4278640404969,12.0314845781256,9.03439097743246,10.6703582675514,24.9900263601029,29.11318929774,27.0691274584012,21.9605119411602,17.9506438454455,22.6199423447842,0.136745309324358,0.159842263296479,0.16202834002896,0.130162695351522,0.130998933673519,0.161485354907469,0.191289564253352,0.214142115709489,0.235553312885058,0.188514536397178,0.168307975215991,0.242286648373736,0.210763320200586,0.251503664096641,0.260172181399235,0.223416447906634,0.178505108290973,0.264851872313654
"1043",409304,3659155,64.7225926588451,59.5134359911424,58.1721203568938,65.9299898527925,73.1075891988706,66.5942114652634,10.3908183758743,11.9327653325003,14.4035909065651,12.0476450900471,9.0169735147071,10.6571732849616,25.0550847153429,28.8813709338467,26.9471267305775,22.0315539805664,17.9420028786737,22.5256572992072,0.137016667001389,0.159717990537688,0.161828075534597,0.13072597069567,0.131047019787262,0.161522499943703,0.191276894994358,0.213562550570591,0.235666441185466,0.190431938651053,0.168948600260558,0.241562571784247,0.212057599682711,0.251650744636769,0.259879089956876,0.224532789422343,0.179214868436083,0.264978166330998
"1044",409305,3659155,64.7016074538449,59.6626028977514,58.3372152921248,65.8367957903005,73.1024940857247,66.7302756020035,10.3989350226835,11.9416590806983,14.3765742606031,12.0655253092575,9.00019933445617,10.6445560723642,25.1208015472998,28.6612099160699,26.8294951261246,22.1065356987837,17.9331974114155,22.4336132027151,0.137272692499588,0.159597051136488,0.16159144277066,0.131299703839547,0.131059805159557,0.161567295166945,0.191099572209458,0.213034508233256,0.235780498678147,0.192338138768298,0.169515296692969,0.240756545723122,0.213415094370928,0.251909455165844,0.259599849349148,0.225612666710563,0.179968700843902,0.265145037247306
"1045",409306,3659155,64.6865161209401,59.7947006068857,58.5033013746563,65.7372528369581,73.0965576787776,66.8590129075595,10.4054271965946,11.9580811838364,14.3467453926995,12.085372988258,8.98450694139211,10.6329528876257,25.1853355864223,28.4547227007544,26.7171507321562,22.1859617708125,17.924527223076,22.3452941508923,0.137511857769373,0.159481220433478,0.161320365570412,0.131885729145895,0.131037415045574,0.161621266551521,0.190754790614498,0.212568794808254,0.235893963777241,0.194228362639298,0.170004395380187,0.239876274167909,0.214833492096748,0.252289272861703,0.259337847558434,0.22665082815041,0.180766856649779,0.265356385776907
"1046",409307,3659155,64.6782151822999,59.9082943782036,58.6693532225367,65.630911706244,73.0895592484684,66.978352938191,10.4103356699185,11.9822272241361,14.314196167074,12.1073466672304,8.97021059844444,10.6227230875256,25.2465565826312,28.2636467926813,26.610912670238,22.2701227422589,17.9163076416301,22.2619041758159,0.137732594123531,0.159372113075064,0.161019502527211,0.13248421074338,0.130980867688886,0.161685200485845,0.190245264740594,0.212174254478163,0.236005158828599,0.196096610864712,0.170414944917887,0.238933361384425,0.216306315234626,0.252795836262156,0.259096775424721,0.227645421593589,0.181610302136356,0.26561454896198
"1047",409308,3659155,64.6778036680755,60.0024806483434,58.8340285991287,65.517587498376,73.081281913252,67.0867362649611,10.4136703321384,12.0139429006941,14.2791805544356,12.1315187801716,8.95750870298525,10.6141406855515,25.3020160876216,28.0894788510211,26.5115165999669,22.3591160246614,17.9088719802784,22.1843749683674,0.137933270089617,0.15927121854812,0.160696349731757,0.133093669583385,0.13089207871308,0.161759152308031,0.189579269320693,0.211858031655488,0.236112124849764,0.197935564022388,0.170748592373237,0.237943760686053,0.217822839311673,0.253431099977943,0.258880721136108,0.228598105096003,0.182500807677778,0.265920354124318
"1048",409309,3659155,64.6865733897942,60.076835321999,58.9956911161809,65.3973229959676,73.0715104801486,67.1830631168735,10.4154138755372,12.0527581622158,14.2420953999304,12.15789025658,8.94653511534859,10.6074064697284,25.3489561269768,27.9334980952415,26.419637762394,22.4528644510036,17.9025666648181,22.1133876120181,0.138112182040234,0.159179926330405,0.160361065655141,0.133711217514165,0.130773825770934,0.161842524339013,0.188770318494312,0.211625709262343,0.236212388789869,0.199736613816017,0.171009193211533,0.236927454685137,0.219368541536516,0.254193746356489,0.258694244731386,0.229513574498536,0.183441015031737,0.266273341649428
"1049",409310,3659155,64.7059791991434,60.1313470191657,59.1524655107184,65.2703397731017,73.0600293447323,67.266618046665,10.41552857655,12.0979442004637,14.2034463395935,12.1864119935055,8.93743657528972,10.6026667897106,25.3843501256659,27.7967802368295,26.3359168480188,22.5511351715936,17.8977411536932,22.0494026344616,0.138267557907909,0.1590995434584,0.160026075281807,0.134332938408976,0.130629673750656,0.161934191127938,0.18783654499433,0.211481370415303,0.236302654623683,0.201489979414849,0.171202217579657,0.235907588315654,0.220925934787965,0.255079774648473,0.258542425213466,0.230398706404383,0.184434479565516,0.266672097958038
"1050",409311,3659155,64.7375969585251,60.1663420062192,59.3023114760842,65.136986427308,73.0466212653248,67.336989423104,10.4139640354076,12.1485800865164,14.1638076164745,12.2170065984074,8.93045145217429,10.6000336150331,25.404967011875,27.6802103943881,26.2609822683558,22.6535629439981,17.8947360146993,21.9926916387981,0.138397573841155,0.159031309174029,0.159705538895616,0.134954326378478,0.130463862221974,0.162032640397632,0.186799872318509,0.211427659741186,0.236378474089013,0.203184855909284,0.171334057743524,0.234909378289668,0.222475572359928,0.256083155989206,0.258430869375492,0.231261601567833,0.185485674858874,0.26711461404928
"1051",409312,3659155,64.7830721410549,60.1824082924567,59.4431051265823,64.9976927037441,73.0310679865903,67.3939998553354,10.4106646553522,12.2036182434719,14.1237832702821,12.2495848210527,8.92596762504896,10.5996011643268,25.4074554765666,27.5844986268734,26.1954624286243,22.7596797962589,17.8938717008134,21.9433650080921,0.138500386534913,0.158976407004535,0.159414750164063,0.135570698812173,0.130281158519029,0.162136102915691,0.185685070759426,0.211465894498348,0.236433970928173,0.204809580541796,0.171411350836154,0.233959037351055,0.223997052876854,0.25719644721652,0.258365662963805,0.232110753202457,0.186599926216319,0.267598594394174
"1052",409313,3659155,64.8440541851455,60.180325628563,59.5727244564302,64.852935545871,73.0131537610525,67.437656327167,10.4055771835575,12.2619440717856,14.083973596574,12.2840537850369,8.92454546020539,10.601456340096,25.3884556467668,27.5101939357932,26.1399828512855,22.8689496574413,17.8954387652796,21.9013931724528,0.138574187121327,0.158935967616753,0.159169479918761,0.136177530310858,0.130086679289294,0.162242657124741,0.184518753612469,0.211596225674177,0.236461708315373,0.206351865181794,0.171440416551672,0.233082764493204,0.22546995912461,0.258411289000339,0.258353235043148,0.232954426791041,0.187783215396686,0.268121671347141
"1053",409314,3659155,64.9221063496282,60.1610057657474,59.6891414183708,64.7032198821008,72.9926726887398,67.4681206430208,10.3986597804482,12.3224310338639,14.0449473293962,12.3203167931348,8.92690003057993,10.6056821461135,25.3447527252886,27.4576875905089,26.0951448894311,22.9808040212425,17.8996888103686,21.8666224820318,0.138617282625299,0.158911050568477,0.158985238701124,0.136770680859456,0.129885680064527,0.162350306580038,0.183328320256772,0.211817810512572,0.236452801508465,0.207799192525007,0.171426881379504,0.23230568071414,0.226874757130767,0.259718756095141,0.258400101725534,0.233800211998179,0.189041784489815,0.268681512131925
"1054",409315,3659155,65.0185815173697,60.1254441981064,59.7905249980872,64.549074265795,72.9694403377514,67.4856946868478,10.3898942484158,12.3839956035193,14.0072181372805,12.3582662240144,8.93384296000095,10.6123546198745,25.2734859485006,27.4271971699184,26.0614852878045,23.0946739468717,17.906825040253,21.8387894309283,0.138628206608433,0.158902592984056,0.158876418802519,0.137346508384138,0.129683310220563,0.162457035159355,0.182140817835645,0.212128946717826,0.236397370890536,0.209139478282717,0.171375526692342,0.231650516241091,0.228193718745031,0.261109564710981,0.258512463774399,0.234654644427029,0.190381477292189,0.269275828010135
"1055",409316,3659155,65.1344626012319,60.0746820548913,59.8753557921908,64.3910594321671,72.9433092186757,67.4908126043732,10.3793021267227,12.4456555147974,13.9712239520021,12.3977718379458,8.94619016268621,10.6215346646788,25.1724136977624,27.4187285970412,26.0394194722489,23.2100145932074,17.9169918230127,21.8175374582031,0.13860585239384,0.158911320113019,0.158855309100266,0.137901866660257,0.129484335677888,0.162560845854012,0.180981704479627,0.212527133083635,0.236285376596672,0.21036204278426,0.171290357698648,0.231135916418428,0.229411903249456,0.262574165895899,0.25869566180757,0.235522803827532,0.19180680616761,0.269902307692694
"1056",409317,3659155,65.2701809174999,60.0097758516718,59.9425441593482,64.2297861233369,72.9141864021578,67.4840338780812,10.3669635796176,12.5065899502855,13.9373088445279,12.4386669884604,8.96464933904327,10.6332568252228,25.0402126437899,27.4320228034089,26.0291763334187,23.3263205946299,17.930263717185,21.8024379679464,0.138549612496169,0.158937626702143,0.158931051478057,0.138434004082001,0.129292847507771,0.162659785407395,0.179873569752046,0.213009051931275,0.236107755623847,0.21145881101816,0.171174841790103,0.230774424720979,0.230518156914561,0.264102762222209,0.258953544631199,0.236407860195351,0.193319825556514,0.270558503036604
"1057",409318,3659155,65.4254424168429,59.9317735265214,59.9915344014962,64.0659371151977,72.8820502502197,67.4660363712004,10.3530359817931,12.5661936672658,13.9057087554168,12.48073505277,8.98970958372416,10.6475176085495,24.8767625688623,27.4665032581345,26.0307372652354,23.4431333074372,17.9466354355267,21.7930122446692,0.138459500178262,0.158981455231064,0.15910869959256,0.138940400310036,0.129111997009316,0.162751951965006,0.17883497882771,0.213570503131818,0.235857620313358,0.212425505220029,0.171032214689318,0.230570457004429,0.231505999287211,0.265685280530758,0.259287866677706,0.237310628223761,0.194919006241983,0.27124169720658
"1058",409319,3659155,65.5991012398334,59.8416965362199,60.0223721673639,63.9002877589605,72.8469625915169,67.4376136637586,10.3377678590935,12.62411241052,13.8765433925498,12.5236979517471,9.02156002784658,10.6642661254313,24.6833532044474,27.521245838256,26.0437946049636,23.5600432380933,17.9660146919312,21.7887464908891,0.138336227479812,0.159042208381927,0.159388596403145,0.139418596376161,0.128943812866849,0.162835479582919,0.177879685623914,0.214206342649087,0.235531160835457,0.213262491051972,0.170865723222265,0.230518762614391,0.232374212211895,0.267311322965654,0.259697866348762,0.238229256818111,0.196598377073499,0.271948783509159
"1059",409320,3659155,65.7891140595966,59.7405282578479,60.0357164203112,63.7337201996692,72.8090734003537,67.3996823839746,10.3215043546545,12.6802482920862,13.849816277391,12.5672079954963,9.06005922908403,10.683399208961,24.4627593041266,27.5949892699471,26.067741618377,23.6766915719614,17.9882195085492,21.7890920669169,0.138181221107924,0.159118728802005,0.15976625263989,0.139866072597427,0.128789147627478,0.162908494701831,0.177016426076025,0.214910477119843,0.235127930236282,0.213974977951464,0.170678691368869,0.23060382623333,0.233126976649378,0.268970110828225,0.26018015265744,0.239159178348872,0.198347166725283,0.272676175623075
"1060",409321,3659155,65.9925866180247,59.6292079152919,60.0327910111742,63.5672287352125,72.7686171294463,67.3533011175849,10.304682722462,12.7347318199943,13.8254232542864,12.6108436063991,9.10476128782857,10.7047617334151,24.219166191528,27.686192511814,26.1016976999173,23.7927732357016,18.0129804805071,21.7934484943322,0.137996571761346,0.159209357608485,0.160232778360437,0.140280201632515,0.128647765942269,0.162969046024452,0.176249338911939,0.215675938702241,0.234650403535824,0.21457247185392,0.170474365920435,0.23080037327075,0.233773513771472,0.270650435687604,0.260728938668926,0.240093364013012,0.200150027742491,0.273419757880843
"1061",409322,3659155,66.2058970475283,59.5086278132348,60.0152875321472,63.4019163936905,72.7259022992448,67.2996956260098,10.2878192412938,12.787867636283,13.8031676933348,12.6541089729325,9.15498573789737,10.7281512120465,23.9579717517394,27.7931303607124,26.1445623327459,23.9080414042654,18.0399472909505,21.8011347826663,0.137784928058046,0.159312055267279,0.160775757831641,0.140658267062892,0.12851854337919,0.163015018164295,0.175578851693431,0.216495027169891,0.234102981040466,0.215067632162765,0.170255587127062,0.231074766145987,0.234327322111877,0.272340636559494,0.261336550060045,0.241022824586282,0.201987737417505,0.274174872433865
"1062",409323,3659155,66.4248645220245,59.3796317223285,59.9852417491068,63.2389842042413,72.681297417788,67.2402802859714,10.271490658758,12.8400675725644,13.7827793378287,12.6964376081049,9.20990652767525,10.7533247332106,23.6855167989594,27.9140074623612,26.195084761196,24.0223114837892,18.068698145515,21.8113601165745,0.137549356542389,0.159424550456556,0.161380353640092,0.140997516414866,0.128399717793301,0.163044047437576,0.175002738945433,0.217359481098592,0.233490784169636,0.215474847150183,0.170024391518948,0.231386858393179,0.23480518280343,0.274028623328081,0.261994066601251,0.241937228768827,0.203838157482061,0.274936334679545
"1063",409324,3659155,66.6449340000288,59.2430148163217,59.9449061523443,63.0797141378903,72.6352161314085,67.1766651296678,10.2563129933161,12.8917843578088,13.7639338867364,12.7372002300495,9.26863584648208,10.780006292998,23.4087916066031,28.0470671921154,26.2519357574486,24.1354621028242,18.0987511163046,21.8232055244675,0.137293190891349,0.159544481937077,0.162030422229392,0.141295222980108,0.128289137614477,0.163053463465577,0.174517067452063,0.218260637344688,0.232818590291552,0.215808842451768,0.169781666827752,0.231691923211292,0.235226091168537,0.27570196064026,0.26269195292898,0.242825517236524,0.205677251109009,0.275698472204267
"1064",409325,3659155,66.8613635485676,59.0995299634973,59.8966335522421,62.9254449252485,72.5881030693728,67.110640075731,10.2429188024,12.9434541102067,13.7462716496511,12.7757182260943,9.33028795431989,10.8078933213012,23.1351399205854,28.1906735147471,26.3137717939598,24.2474309058928,18.1295774764901,21.8356254708656,0.137019887885627,0.159669510348361,0.162709493294446,0.141548753011823,0.128184475022804,0.163040283276278,0.174116853899784,0.219189550971579,0.232090123868943,0.216083521672861,0.169526956976573,0.231942515938948,0.235610187515309,0.27734801471235,0.263420584494806,0.243676448039598,0.207480065303308,0.276455193559633
"1065",409326,3659155,67.0694188805423,58.9499096526373,59.8427770426276,62.7775382746148,72.5404200929042,67.0441304092609,10.2319321378283,12.9954496615845,13.7294151493274,12.8112848032836,9.39401961933391,10.8366620732145,22.8719512270264,28.3433471400235,26.3792870064988,24.3582030359651,18.1606183882734,21.8474752048901,0.136732899257924,0.159797391019257,0.163401551788121,0.141755655231301,0.128083399595317,0.163001285546858,0.173796391706292,0.220137062433112,0.231307770651235,0.216311101763499,0.169258485124855,0.232090396021632,0.2359776587249,0.278954151514751,0.264170635639409,0.244479072689929,0.209221710084191,0.277200105510043
"1066",409327,3659155,67.2645902819321,58.7949150712614,59.7856048032812,62.6373327725484,72.4926315023294,66.9791199737654,10.2239394945382,13.0480427324551,13.7129865996481,12.843196079189,9.45905195356123,10.8659720686618,22.626314039874,28.5037409552654,26.4472520748029,24.4677900447122,18.1913070021414,21.8575670363306,0.136435561385887,0.159926008553762,0.164091622013272,0.141913795679002,0.127983726414284,0.162933188647718,0.173549298918926,0.221093806422148,0.230472677767631,0.216501514665613,0.168973435947487,0.23208877882975,0.236347518924108,0.280507961214236,0.264933340475297,0.245223178648919,0.210878436476621,0.277926703127404
"1067",409328,3659155,67.4428440013286,58.6354211588363,59.727226049609,62.5060849272028,72.4451868233453,66.917543129844,10.2194557820758,13.1013718082899,13.6966262562148,12.8707929745158,9.52468132115676,10.8954696756697,22.4046078595465,28.670546763883,26.5165409416667,24.5761975802464,18.2210973243711,21.8647548666282,0.136131001468793,0.160053378350271,0.164766178672944,0.142021550316752,0.127883556762315,0.162832940995289,0.173368379739436,0.222050157607521,0.229585151712382,0.216662013688689,0.168668503651483,0.231895131319228,0.236736189292784,0.281997472752802,0.265700655516501,0.245899732560028,0.212428898934749,0.278628647920941
"1068",409329,3659155,67.6009019412192,58.4725367074579,59.6695266053635,62.3849016597603,72.3985013364837,66.8611558466128,10.2188868183524,13.1554136644013,13.6800115638628,12.8935112791152,9.59028482344614,10.9247902613507,22.2120421887599,28.8423400128441,26.5861468005689,24.6833828256447,18.2494986033759,21.8680390826171,0.135822059815293,0.160177622005088,0.165413411391241,0.1420780446029,0.127781420266441,0.162698100531096,0.173245385652687,0.222996108275737,0.228645242543642,0.216796928588284,0.168340651431455,0.231474452417137,0.237155898064079,0.283411317664143,0.266465351305497,0.246501325714147,0.213855580482838,0.27930011970493
"1069",409330,3659155,67.736515463949,58.3077429426804,59.614117156178,62.2746748547031,72.3529371216205,66.8114095416365,10.2224933433231,13.209958692356,13.6628751577611,12.9109322936332,9.65532038307965,10.9535573555974,22.0521989413444,29.0173912028509,26.6551889342258,24.7892073683303,18.2761099484001,21.8666736462878,0.13551123172192,0.160296925232834,0.166023363318104,0.142083402090814,0.12767640987107,0.162527236086994,0.173170725346591,0.223921076979658,0.22765338537751,0.216907532491942,0.167987941856553,0.230802566214262,0.237613085948331,0.284738807469176,0.267221048686721,0.247022575756417,0.215146194862238,0.27993618330629
"1070",409331,3659155,67.848675739913,58.1430195822032,59.5623011622094,62.1760331722201,72.3087896929306,66.769361975764,10.2303642939689,13.2645921857834,13.6450181327839,12.9228224491009,9.71931590009147,10.9813765558916,21.9266751971915,29.1934925047306,26.7229122295388,24.8933957327632,18.300646451114,21.8602487824434,0.135200635976765,0.160409488610952,0.166587960899382,0.142038945510248,0.127568284931576,0.162320247510671,0.17313312964691,0.224813655976741,0.226610962706681,0.216992001355488,0.167610224952628,0.229868609315669,0.238107146166113,0.285969903984177,0.26796220359989,0.247460402009952,0.216294743225661,0.280533073636915
