"","UTMX","UTMY","SLSND015","SLSND045","SLSND075","SLSND105","SLSND135","SLSND165","SLSND195","SLSND225","SLSND255","SLSND285","SLSLT015","SLSLT045","SLSLT075","SLSLT105","SLSLT135","SLSLT165","SLSLT195","SLSLT225","SLSLT255","SLSLT285","SLCLY015","SLCLY045","SLCLY075","SLCLY105","SLCLY135","SLCLY165","SLCLY195","SLCLY225","SLCLY255","SLCLY285","SLWP1015","SLWP1045","SLWP1075","SLWP1105","SLWP1135","SLWP1165","SLWP2015","SLWP2045","SLWP2075","SLWP2105","SLWP2135","SLWP2165","SLFC1015","SLFC1045","SLFC1075","SLFC1105","SLFC1135","SLFC1165"
"984",409060,3659272,67.7184267537926,64.1921005884209,60.9842610492315,56.4378304343548,60.8078614016734,65.6316200898086,68.4891387806331,70.0116431266204,73.1570515469061,66.8837700695445,13.0079030535582,14.5969830124448,16.3599619015212,16.8077021581193,15.2031400284493,12.0849936938877,12.2626883970655,10.285185814936,10.2435109394124,13.9733972772088,19.368957600486,21.4848663785438,23.3588470905528,26.7296893464935,23.6625898639382,21.9026609774069,20.586400547662,19.6862513850563,16.5564212263941,19.0250328731834,0.0705656867596634,0.0726829893744544,0.0834841493170538,0.0838986087654201,0.0829109773965452,0.0714422314541446,0.077696022358614,0.0814794623263842,0.0932763860557932,0.095516625011396,0.0934552006690362,0.0840544869283092,0.133183225818184,0.140200223963836,0.164173718914876,0.166693734107365,0.15761982669225,0.139172428285127
"985",409061,3659272,67.6986473424496,64.1698494375973,60.9674777691836,56.5446933868934,60.8134905318908,65.6745727855846,68.5531315136484,70.2118492655446,73.2983410980675,67.2900579225904,13.0436295236487,14.6163447975018,16.3650482713674,16.7299391885775,15.1910492030599,12.0330140777409,12.1706300182387,10.1571100753388,10.1687016317557,13.9030010917194,19.3485886797707,21.5431766689794,23.3427166154803,26.6984357358979,23.6386530084936,21.8779180413358,20.5987841529144,19.7800319655833,16.5978681391004,18.8848041005995,0.0705914101549892,0.072770800064194,0.0835008830807945,0.0837990087928942,0.0830725067828864,0.0714257367380271,0.0776594790922497,0.0816164626237531,0.0929173397152184,0.0954700727413754,0.0935108644260527,0.0841548852192668,0.133212761601479,0.140394643173808,0.163954154109953,0.166544982780762,0.157611579152442,0.139080485372166
"986",409062,3659272,67.6705020597347,64.1452653435959,60.9501284373572,56.6450243323796,60.8193632740662,65.7162194853374,68.622727403816,70.429938582681,73.4350949433914,67.664976703877,13.085259453888,14.6366326390277,16.3717621097985,16.6575042417748,15.1792965172008,11.9841830404772,12.0721130022533,10.0224725383026,10.0958421134358,13.8366108685271,19.3307778627334,21.6001279054381,23.3286894803121,26.6697379763152,23.614600110023,21.8536765741675,20.6049485668364,19.8647695749607,16.6413068032199,18.7691314909055,0.0706155463665813,0.0728530951893237,0.083519901363874,0.0837084716822118,0.0832376708859551,0.071411090869485,0.077623621844903,0.0817420128371155,0.0926061176288989,0.095429159979577,0.0935724539826025,0.084259926080331,0.133248053120774,0.140584259182714,0.163714538575568,0.16641948837178,0.15760618754014,0.139003977876855
"987",409063,3659272,67.6349717045671,64.1190583498018,60.9346887490617,56.742729987449,60.827910105023,65.7563751715146,68.69473413415,70.6584811055064,73.5615273474132,68.0083508506145,13.1319677436425,14.6574713012118,16.379938590573,16.5891647907003,15.1675058308433,11.9395332159525,11.969805767349,9.88393301253636,10.0270601838824,13.7741927449451,19.3154869410472,21.6531810047422,23.3161943889217,26.6410920555264,23.5899557891045,21.8298480514502,20.6055232710407,19.9418553019088,16.6885246618288,18.6783570974477,0.0706364992763018,0.0729285249274857,0.0835364467083947,0.0836244315009472,0.0834072976757666,0.0713996721278924,0.0775877925635332,0.0818526446226981,0.092326007945818,0.095391168508917,0.0936396023285802,0.0843678557230144,0.133288788839278,0.140766539287969,0.163433810293342,0.166305921179793,0.15760149930849,0.13894266475922
"988",409064,3659272,67.5928759137462,64.0918861597635,60.9232075108322,56.8416789344197,60.8415959704324,65.7948721351146,68.7665428131203,70.8905133611232,73.6717400263859,68.3187704743307,13.1830831149616,14.6785398127376,16.3894798721556,16.5238731778035,15.1554165580835,11.9001830057345,11.8661926383226,9.74406446034866,9.96449646562152,13.7161410923487,19.3026818953864,21.6998864579771,23.3047650967084,26.6099447419912,23.5641998120955,21.8062530354002,20.6009920124957,20.0125700981324,16.7414244915583,18.6130493766122,0.0706524211205867,0.0729957022278497,0.0835456644221069,0.0835443287102736,0.0835820726382107,0.0713928569058028,0.0775513702295056,0.0819445614965668,0.0920614771331213,0.0953534070585087,0.0937118741139817,0.0844769575045231,0.133334717563765,0.140938873544583,0.163091518265004,0.166193305762938,0.157595329680985,0.138896309432463
"989",409065,3659272,67.5448328357803,64.0643411518227,60.9172668376409,56.9456064568159,60.862805748771,65.8315693003884,68.8361240944959,71.1196348420706,73.759892827069,68.5937685505199,13.2381152166882,14.6995762368357,16.400345938679,16.4607659935453,15.1429004382474,11.8672751067086,11.7635333068509,9.60530209456805,9.91024470479823,13.6632303082736,19.2923352647486,21.7378433306638,23.2940584488248,26.5737653019496,23.5367921981616,21.7826300060819,20.5916810334928,20.0780575241108,16.8019640261507,18.5738927840888,0.0706612682552313,0.073053242678556,0.0835427569296776,0.0834657024548779,0.0837625315547154,0.0713919771284415,0.0775138195564078,0.0820137297299331,0.0917987345193188,0.0953133178024387,0.0937888423533901,0.0845856019886332,0.133385670511643,0.141098651320196,0.162668921844247,0.166071516847378,0.157585691087197,0.138864650931264
"990",409066,3659272,67.4912471142446,64.0369307225933,60.9179561113776,57.0579404465902,60.8936799553462,65.866358536115,68.9019729081239,71.3401194609192,73.8204303838715,68.8302883801562,13.2967459233186,14.7203802698676,16.4125389568338,16.3991414988956,15.1299579883966,11.8418857299347,11.6638204108903,9.46988238073443,9.86627146564535,13.6164730991078,19.2844331715261,21.7647194404705,23.2838660241291,26.5301900332087,23.5072167832744,21.7586683568054,20.5777845466961,20.1393090988892,16.8720768446505,18.5614961308404,0.0706609431341786,0.073099855875028,0.0835232482929201,0.083386323379119,0.0839490549056921,0.0713982553118595,0.0774747567459771,0.0820561632635483,0.091526322578289,0.0952686332636822,0.0938701962153225,0.0846922975130067,0.133441579991392,0.141243426249671,0.162150424477488,0.165931863010539,0.157571075340032,0.138847347147976
"991",409067,3659272,67.4323304584797,64.0100428490699,60.9258423546897,57.181494313268,60.9359030668613,65.899164961273,68.963048766486,71.5471393128229,73.848385157684,69.0254124526655,13.3587788820778,14.7408163219511,16.4260866153759,16.3384454763231,15.1166885146087,11.8249104687261,11.5687075984598,9.33974975725386,9.83430881684335,13.5768813354838,19.2789896951532,21.7784143068733,23.2741211035191,26.4772665338183,23.4750442262511,21.7340697027236,20.5594220637496,20.1971335938815,16.9535648714446,18.5761575990169,0.0706495462433364,0.0731345075221088,0.0834834050139075,0.0833043915127604,0.0841418385543161,0.0714127047779623,0.0774340333260273,0.082068472217128,0.0912358211667082,0.0952176000626626,0.0939558650829602,0.0847957492650995,0.133502488491272,0.141371197909114,0.161525362967154,0.165767790171321,0.157550754273383,0.138843900420515
"992",409068,3659272,67.368155654169,63.9838988945634,60.9409405740975,57.3180453322944,60.9904868860166,65.9299403432484,69.018732512213,71.7370978434257,73.8397208997854,69.1772287731275,13.4240525521549,14.7608165773728,16.4410293545539,16.2782876628399,15.1032334224127,11.8169450008602,11.479409999663,9.21643825956527,9.81573339778784,13.5451660817054,19.2760663055864,21.777373854409,23.2648995351869,26.4137725778158,23.4400041740474,21.7086296899369,20.5367146995656,20.2521014364085,17.0479736089324,18.6176327082505,0.0706257148972591,0.0731566403122208,0.083420775281074,0.0832187846380906,0.0843408201356955,0.0714360017819675,0.0773918268986514,0.0820486290540482,0.0909225959647584,0.0951592448762809,0.0940461197292753,0.084894925670703,0.133568541114588,0.141480781891484,0.160789893968404,0.165575621082111,0.157525029925388,0.138853577993084
"993",409069,3659272,67.2987303003854,63.9585082729543,60.9626953909154,57.4679172165621,61.0576178753254,65.9586526191834,69.0687937550107,71.9079411714098,73.7916135954457,69.2855816509047,13.4923425376664,14.780381463407,16.4574149023642,16.2184905404845,15.0897089540568,11.818191563094,11.3966147353275,9.10097105421607,9.81146803103419,13.5214705046639,19.2757889675088,21.7609542386009,23.2564142613451,26.3395165592467,23.4020448285344,21.6823156576262,20.5098563959829,20.3044827983803,17.1564882318079,18.6849565977521,0.0705889530399334,0.0731663942754852,0.0833346942510935,0.0831292908943439,0.0845455660888694,0.0714683647476421,0.0773487163776737,0.0819967318107482,0.0905863808002613,0.0950936099392311,0.0941416100043866,0.0849891175204245,0.13363995998294,0.141572161392646,0.159948476203746,0.165355137238597,0.157495365962706,0.138875342585565
"994",409070,3659272,67.2240608153804,63.9336459753311,60.9899785630271,57.629741484549,61.1366259025351,65.9852772633106,69.1133481880729,72.0592506911831,73.7025412290493,69.3524072000328,13.5632936866399,14.7995749599166,16.4753009338035,16.1591488453318,15.0761586732733,11.8284239368508,11.3204563658698,8.99383721708812,9.82195030688345,13.5052540735189,19.2783542945073,21.7296579046156,23.2490072011107,26.2554944702583,23.3613563132096,21.6553078541746,20.4791516376792,20.3542145695866,17.2799005943381,18.7763645629045,0.0705398137211592,0.0731647382805388,0.0832265429717929,0.0830367333659364,0.084755156597506,0.0715094928800112,0.0773057177080232,0.0819154388334768,0.0902314559720068,0.095021867020593,0.0942433262224563,0.0850779662085346,0.13371700768918,0.141646670564439,0.159014427830377,0.165109788901361,0.157464375909059,0.138907808383062
"995",409071,3659272,67.1441800572795,63.9088657100518,61.0210954151391,57.8005066429156,61.226082615558,66.0097945092733,69.1527908709131,72.19200245789,73.5721139971492,69.381493693375,13.6364104364992,14.8185139917835,16.494764229546,16.1006726467447,15.0625492509903,11.8470254203441,11.2505887450659,8.89507867150213,9.84719151295005,13.4953930161622,19.2840212529569,21.6851211130616,23.2431439072706,26.163831848266,23.3183480688364,21.6279862355004,20.4450037687915,20.4009189255855,17.4186747129771,18.8893310380405,0.0704798462002226,0.0731534539716451,0.0830996318536074,0.0829429320910156,0.0849681117494549,0.0715585983658494,0.077264268882152,0.0818098612562179,0.0898663240203041,0.0949462616813981,0.0943525062460187,0.08516144334828,0.13379994912254,0.141706915715841,0.158009353012796,0.164846442022674,0.157435698032527,0.138949231441301
"996",409072,3659272,67.0591367571841,63.8835427754414,61.0537884269652,57.975847636596,61.3239837305303,66.0321915082888,69.1877135649978,72.3080636331781,73.4006937877597,69.3777704747077,13.7110980211329,14.8373531651326,16.5159136800534,16.0438049056041,15.048805961363,11.8730837658073,11.1863336039129,8.80446482246307,9.88690903864265,13.4904555789752,19.2930931519214,21.6298951153971,23.2394134660883,26.0675518538422,23.2735921290716,21.6008737714884,20.4078620640551,20.4439628492871,17.5730923532871,19.0207159210135,0.0704113424747868,0.0731349905648194,0.0829587696242793,0.0828505324803594,0.0851823722992645,0.0716145198953535,0.0772261725752368,0.0816869840874464,0.0895030071401759,0.0948699220376179,0.0944705240809126,0.0852397833232303,0.133889014008456,0.141756472241059,0.156961711763776,0.16457477181872,0.157413810800889,0.138997532259757
"997",409073,3659272,66.9689688918838,63.8569275342787,61.0852305701015,58.1504148702374,61.4279469442589,66.0524652272168,69.2188297052685,72.4096252728335,73.1889359151101,69.3464142486766,13.7867186749033,14.8562670145654,16.5389044594346,15.9896241708805,15.0348613750042,11.9055061640427,11.1268503168276,8.72169306488314,9.94068645542034,13.4890365227407,19.3058991818696,21.5671854061837,23.2385317402145,25.9702888897059,23.2277570778234,21.5745666478025,20.3681526304971,20.4825256158655,17.7434274127614,19.1669844918251,0.0703370098754202,0.073112267890143,0.082809717186679,0.082762788077671,0.0853953166454832,0.0716758694323848,0.0771935156958425,0.0815549026755118,0.0891562226331003,0.0947966212718644,0.0945987870045391,0.0853133875239783,0.133984354461594,0.141799493741501,0.155905095016786,0.164306537474903,0.157403832157804,0.139050339763359
"998",409074,3659272,66.873685759182,63.8281920324194,61.1120107184475,58.3181774909712,61.535373352188,66.0706228728943,69.2469270531338,72.4987536574862,72.9373856448253,69.292053085085,13.8626285012089,14.8754317476043,16.5639504853301,15.9395436818222,15.0206901542978,11.9431189127304,11.0712753443065,8.64655579772409,10.008115416501,13.4900415201738,19.3227824878656,21.5006979318267,23.2413438736506,25.8760549440687,23.1815540553242,21.5496784458899,20.3262174633035,20.5156481616971,17.9300985396576,19.3244622661981,0.0702596902731959,0.0730885014129453,0.0826587124901079,0.082683375911729,0.0856037953994255,0.0717411652414492,0.0771685805150526,0.0814221495527955,0.0888426457867098,0.0947305717057195,0.0947386536551168,0.0853827226393612,0.134085991349349,0.141840364250424,0.154876676935718,0.164054937944493,0.157411321274888,0.13910504628796
"999",409075,3659272,66.7732699745863,63.7964637347765,61.1301282109542,58.4726162101781,61.6435565382629,66.0866798525771,69.2728524556626,72.5771370359398,72.6462084152757,69.2182197617624,13.9381828515478,14.8950079661019,16.5913313588877,15.8953029541544,15.0063174402236,11.9847332766584,11.0188085618728,8.57904288831512,10.0888918944724,13.4928663776534,19.3440956559755,21.434634278153,23.2488210475884,25.7890951552991,23.1357030048982,21.5268082977762,20.2822746807649,20.5422624824761,18.1337702605023,19.4895937961164,0.0701821766643769,0.0730670764922762,0.0825121397650328,0.0826162674487813,0.0858041905390007,0.0718089297377493,0.0771537484865464,0.0812972252416581,0.0885803077554536,0.0946762736450448,0.0948913745237432,0.0854482293465784,0.134193750477796,0.14188344993076,0.15391598093747,0.163834110747927,0.157442075773228,0.139158871336108
"1000",409076,3659272,66.6676970033417,63.7608517168402,61.1350350471278,58.6068606546905,61.7497583226377,66.100657653678,69.2975176823656,72.6460107974431,72.3150833861582,69.1270887379458,14.0127199754518,14.915125719726,16.621388468981,15.8589313472421,14.9918021134439,12.0291773167356,10.9687501020773,8.51937433998745,10.1828566925313,13.4974628417896,19.3701987847658,21.3737704777628,23.2620440366819,25.7137998003129,23.0909147439526,21.5065273916719,20.2364034854949,20.5612205948445,18.3553899363604,19.6591819813382,0.0701071126226848,0.0730514525938,0.0823763084384951,0.0825656232678977,0.0859925315565019,0.0718777546423475,0.077151386824354,0.0811882949761729,0.0883880120333312,0.0946383881985982,0.0950580481864937,0.085510252454097,0.134307200746305,0.141932934833834,0.153063750855622,0.163658695418765,0.157501894178888,0.139208942537
"1001",409077,3659272,66.5569637747169,63.7204773379581,61.1217884094697,58.7138831804049,61.8512922148231,66.112584468588,69.3219049056017,72.706201893439,71.9432701785467,69.0194835953385,14.0855451188921,14.9358738515255,16.65450337808,15.8326534170854,14.977202977225,12.075306094377,10.9205040061263,8.46796942157015,10.2899779136457,13.5042994992797,19.4014515791479,21.3234831408192,23.2821619394569,25.6546005180252,23.0478771829228,21.4893705441444,20.1885548643505,20.5713528788837,18.5961514733042,19.8305823976451,0.0700369299621922,0.0730450525357385,0.0822572536048443,0.0825356487300579,0.0861647071975279,0.0719463461090267,0.0771637068549536,0.0811029445453083,0.0882845520000915,0.0946215727680537,0.0952395795145388,0.0855690042888908,0.134425618812922,0.141992689688757,0.15236050166031,0.163543297937249,0.157596259413748,0.139252409911904
"1002",409078,3659272,66.4411181561568,63.6745231086918,61.0853879473763,58.7868698008398,61.9456603981774,66.1225004356404,69.3470452181752,72.7582289163677,71.5298570487142,68.895144003172,14.1559409161342,14.9572965570294,16.6910515123625,15.8187069418449,14.9625383063563,12.1220090301253,10.8735669070556,8.42536057470547,10.4102745202985,13.5142234266964,19.4381891847219,21.2895524381268,23.3103120570321,25.6157714210779,23.0072323158782,21.4758187880278,20.1385907326912,20.5715852142759,18.8573734089348,20.0018167075329,0.0699737794347345,0.0730510885459516,0.0821604694073264,0.0825303460584523,0.08631678841508,0.0720135613259307,0.0771925942651569,0.081047891907299,0.0882875026252223,0.0946302162356113,0.0954366200485675,0.0856245773651666,0.134548013739408,0.142066119597679,0.151844293456461,0.163501682282339,0.157729906370436,0.139286608615157
"1003",409079,3659272,66.3202847656925,63.6223090614799,61.0213424001575,58.8198389536404,62.0307715322544,66.1304677000926,69.3739472140566,72.8024052158074,71.0741866234345,68.75324039176,14.2232239128557,14.9793998968947,16.7313285188966,15.8190633899524,14.9477500619833,12.1682323749747,10.8275166354832,8.39206303313838,10.5436841772829,13.5282283630646,19.4806734459277,21.277598471574,23.3474929032954,25.6010854375341,22.9695347480774,21.4662635694919,20.0863538033755,20.5611313312815,19.1402840572252,20.1715660761627,0.0699194270065415,0.0730722979221445,0.0820905299713121,0.0825531317222197,0.0864454246905492,0.0720784417158752,0.0772394311606183,0.0810286016080572,0.0884114818050376,0.0946680442545637,0.0956494695452947,0.0856770208754376,0.13467323884679,0.142155957321361,0.151547504615744,0.163545604492625,0.157906276471304,0.139309270050083
"1004",409080,3659272,66.1946877581278,63.5633926159985,60.9264105054224,58.808452270898,62.1052191990994,66.1365834944253,69.4034729715969,72.838909917139,70.576405964393,68.5930720499682,14.2868460683258,15.0021676688258,16.7754580804728,15.8350841807869,14.932682175969,12.2130232771055,10.7820092443879,8.36842147460477,10.6898934479238,13.5471574725419,19.5290206528385,21.2921537018943,23.394402899616,25.6133532469762,22.9351938123546,21.4609536820646,20.0317618284399,20.5397455702921,19.4457349457878,20.3390339288365,0.0698751194408583,0.07311061211169,0.0820506351307249,0.0826063630850379,0.0865482131181788,0.0721402406805401,0.077304947114989,0.0810488334974027,0.0886660669210443,0.0947376391720191,0.0958779310357263,0.085726476310362,0.134800183250695,0.142264012440995,0.151492943656905,0.163683414368577,0.158126934100393,0.139318751078998
"1005",409081,3659272,66.0646752384061,63.4976673337845,60.7993128432042,58.750786772238,62.1685375746195,66.1409926403458,69.4361955441127,72.867814710346,70.0380051573137,68.4147781759494,14.3465061911896,15.0255798408101,16.8233057551513,15.8672033897479,14.9170753585422,12.2555805737614,10.7367843325106,8.35447167879062,10.8481729367599,13.5714127611335,19.5831236435468,21.3356390972648,23.4512880493129,25.6539797323351,22.9044173036791,21.4599406249461,19.9749032022546,20.5079760437612,19.7739136265295,20.5037332499634,0.0698414597836828,0.073166852034706,0.0820422138456354,0.0826909120801249,0.0866239152086959,0.0721984386704574,0.0773891359574779,0.0811102514396426,0.0890539286012258,0.0948400112947413,0.0961211451654007,0.0857733298852092,0.134927978759502,0.142390943919966,0.151690375633233,0.163918818073533,0.158391093972763,0.139314219711031
"1006",409082,3659272,65.9307499837498,63.4254218623287,60.6411262783878,58.6477399290555,62.2213181133903,66.1438953912125,69.4723010200044,72.8890754641532,69.4621548264395,68.2198151443177,14.4022127874176,15.0496228541496,16.8744315754658,15.9147559988182,14.9005720248132,12.295280381126,10.6916714286496,8.34986394437834,11.0172756750991,13.6007737251288,19.6425988613362,21.4077152477943,23.5178593533525,25.7227348187765,22.8771844443793,21.4630472590589,19.9160987148307,20.4673289708471,20.1241611493071,20.6653118112272,0.069818352895102,0.0732405793328773,0.08206475860873,0.0828059648279582,0.0866724438680834,0.0722527374532202,0.0774912530766057,0.081212259981679,0.0895699204542301,0.0949743984856885,0.0963774631610561,0.085818310593797,0.135056122844908,0.1425361571363,0.152134888994026,0.164250317858913,0.158695424470792,0.139295730403258
"1007",409083,3659272,65.7936071583947,63.3473311688493,60.4551778070199,58.5028576135175,62.2651156877545,66.1455482745117,69.5115839565408,72.9025031973508,68.8537094282011,68.0110234753328,14.4542568074007,15.0742854019219,16.9281017544296,15.9760247507641,14.8827225653343,12.3316515698821,10.6465902287026,8.35387873011729,11.1954397759937,13.6343971385943,19.7067811588191,21.5053601508728,23.5933184755931,25.8178659011431,22.8532663441858,21.4698770432841,19.8559037186184,20.4202804976846,20.4949686011684,20.8235079546934,0.0698050587299346,0.073330183416678,0.0821159876396796,0.0829491478040916,0.0866946332702886,0.0723030297034745,0.0776098810460844,0.0813521673864781,0.090201554101812,0.0951383937690319,0.0966444118866229,0.0858624809253921,0.135184454437452,0.142697892451022,0.152807932303631,0.164671624689517,0.159034208061409,0.139264159787498
"1008",409084,3659272,65.6541752873247,63.264386011004,60.246513369506,58.3216685965238,62.3021755767889,66.1462587796855,69.5535284470191,72.9077172434672,68.2189009702811,67.7923173465098,14.5031046633064,15.0995431889632,16.9833511354798,16.0484731923175,14.8629906931473,12.364306143547,10.6015446754361,8.36552665810951,11.3804889456254,13.6709819155298,19.7747622944718,21.6235992779721,23.6764759522641,25.9365026048036,22.8322875879376,21.4798593260038,19.7950551221822,20.3701475558806,20.884135405871,20.9782272651147,0.0698003364428469,0.0734331674669007,0.082192275208341,0.0831169196869945,0.0866918727627963,0.0723493473093044,0.0777430379116818,0.0815256230225145,0.0909306243226578,0.0953283411014053,0.0969187530562796,0.0859071289884088,0.135313011165844,0.142873482999887,0.153680559600831,0.165172872327441,0.159399798530281,0.139221034026833
"1009",409085,3659272,65.513655321353,63.1777955507843,60.0212166996331,58.1108399360555,62.3350899073813,66.1463770089532,69.5974185562316,72.9040730789753,67.5648827048306,67.5682079667842,14.549262385094,15.1253418284941,17.0390656656928,16.129048715383,14.8407623962534,12.3928550651946,10.5566172484944,8.38369228230528,11.5699838605551,13.7090083158087,19.8454472012833,21.7564595206427,23.7659044109617,26.0751663420038,22.8138035208402,21.4923087281843,19.7343935589308,20.3208932258544,21.2889933767627,21.1296410829086,0.0698026210031075,0.0735465088326295,0.0822891787124085,0.0833050527293737,0.0866657051404807,0.0723917977291565,0.0778883020576005,0.0817271646833323,0.0917352638783796,0.0955398250292258,0.0971965912240055,0.0859536209506143,0.135441864219147,0.14305968900651,0.154717477039014,0.16574212140132,0.159783220346986,0.139168318161392
"1010",409086,3659272,65.3735538186747,63.0888997847795,59.7858458650133,57.8774673121998,62.3664891385373,66.1462871610637,69.6424219603455,72.8905638692493,66.8992942580784,67.3433826712384,14.5931595181305,15.1515840641453,17.0940543416058,16.2144369073391,14.8153628297305,12.4168410395242,10.5119688905977,8.40727588475151,11.7613733795458,13.7469557353502,19.9176028387939,21.8977237854447,23.8600703196831,26.2301982044779,22.7973683395954,21.5064769520424,19.6747926715093,20.2769452553181,21.7065948275839,21.2782087073387,0.0698101759134968,0.0736669733600262,0.0824018998546195,0.083509037305531,0.0866174756227572,0.0724304996287048,0.0780429312800176,0.08195071369715,0.092591741509762,0.0957680888593467,0.0974734847219343,0.0860032718337558,0.135571019061906,0.14325301552916,0.155880542489213,0.166366663065245,0.160174766385868,0.139108233062522
"1011",409087,3659272,65.2357065020165,62.9991094386743,59.5471044119946,57.6286503810843,62.3988184686066,66.1463995111075,69.6876264063171,72.865713782465,66.22993613523,67.122445202738,14.6350722525286,15.1781211797719,17.1470965945374,16.3012075834124,14.786081187449,12.4357044623868,10.467843848308,8.43530411761453,11.9521185020706,13.7834502801361,19.9898908394397,22.0413169719114,23.9574183580797,26.3980166745131,22.7825824934409,21.5215881213996,19.6171106779782,20.24306115458,22.1338146061712,21.4245910603132,0.0698211968172926,0.0737913280495522,0.0825256046233784,0.0837243347573762,0.0865480902091632,0.0724655278719066,0.0782039609901947,0.0821899366106793,0.0934756959597017,0.096008306034681,0.0977445490218614,0.0860572585276111,0.135700413970292,0.143449966806352,0.157131096292322,0.167033890027037,0.160564530022327,0.139043132306946
"1012",409088,3659272,65.1022836447145,62.9098702419437,59.3117126054138,57.3713343660278,62.4341975983237,66.147140945017,69.7320441168359,72.8275007975878,65.5645496620051,66.9098003746028,14.6750812724167,15.204745267657,17.1969686128272,16.3858598783573,14.7522012682668,12.448785652968,10.4245730314719,8.46699912504193,12.1397873900141,13.8173413005237,20.0608916079922,22.181395474888,24.0564129376804,26.5752144038175,22.769119952028,21.5368614971552,19.5621620423257,20.2242206947748,22.5673743367746,21.5694864280813,0.0698338718067165,0.0739164588014116,0.0826556115125218,0.0839464931245398,0.0864579134620983,0.0724968764637774,0.0783682802897011,0.0824384757803512,0.0943628736638308,0.0962557181627293,0.0980045789331582,0.0861165691302504,0.135829995270081,0.143647232925354,0.158431215987022,0.167731752631882,0.160942884471548,0.138975436353689
"1013",409089,3659272,64.9757569700047,62.8226358128444,59.0863583066497,57.1123007215303,62.4743418947234,66.1489402068757,69.774617206295,72.7733631577658,64.9106461470355,66.7096008141296,14.7130550057096,15.2311810882311,17.2424629964976,16.4648215398873,14.7130368584584,12.4553627452151,10.3825668745454,8.50180559205609,12.3221318658271,13.8477284303982,20.1291370375046,22.3123259355624,24.1555577934572,26.7585557294169,22.7567401270734,21.5515319552882,19.5106984133087,20.2254897017512,23.0038357643169,21.7134487111005,0.0698464216318199,0.0740394316301461,0.0827875013369619,0.0841711898178985,0.0863468154763636,0.0725244478776271,0.0785327028580135,0.0826901013893059,0.0952296448977144,0.0965057023548605,0.0982482367120162,0.0861819730715296,0.1359598186769,0.143841820513761,0.159744376300992,0.168448946169208,0.161300952304156,0.138907597855397
"1014",409090,3659272,64.8587923632778,62.7388282654196,58.8775766728254,56.8581501123384,62.5205274311103,66.152203509411,69.8142598097439,72.7003550122514,64.2753163417506,66.5256598413158,14.7486593530314,15.257082526388,17.2824210361265,16.5344874104801,14.6679745290318,12.454725808249,10.3422888916911,8.53937667744373,12.4971553034848,13.8739608280427,20.1931716135973,22.4287506698135,24.2534189376906,26.9449524267,22.7452874155384,21.5648791995298,19.4633871209046,20.2517818333069,23.4396283173812,21.8567539458006,0.0698571485613459,0.0741575428787912,0.0829172104634167,0.0843942807463706,0.0862143650002177,0.0725480775129307,0.0786940656821957,0.0829388582889459,0.0960536316507358,0.096753844908538,0.098470352991629,0.0862540010637188,0.136090114647956,0.144031135411499,0.161036100711582,0.169175002256374,0.161631082759528,0.138842059297946
"1015",409091,3659272,64.7540272428604,62.6597674155971,58.6914217576935,56.6151231389367,62.573594040003,66.1572780590159,69.8499629480059,72.6055080939958,63.6649686743492,66.3612567593473,14.7814089421015,15.282045772282,17.3157963761578,16.5913914331615,14.6165293989008,12.446286124201,10.304204703005,8.57951966378307,12.6631750471856,13.8956213659591,20.2516560960207,22.5258846954689,24.348672263791,27.1314898974401,22.7346780854535,21.5762722758869,19.4207793288154,20.3074563409398,23.8711721839093,21.999370373391,0.0698645190686294,0.0742683979127105,0.0830411560079423,0.0846119267469326,0.0860601476474942,0.0725675991206113,0.0788493923894255,0.0831792799319696,0.0968147259509412,0.096996087223378,0.0986663592891191,0.0863329319081781,0.136221259520313,0.144213018557258,0.162275099716298,0.169900427007125,0.161927289205284,0.138781162420964
"1016",409092,3659272,64.6637208758914,62.586562485938,58.5328783985093,56.3886733239101,62.6339833911972,66.1644064898457,69.8809612792944,72.4863968809769,63.0849938563399,66.2188213118292,14.8107759545904,15.3056520511363,17.3417581374274,16.6325675882227,14.5584180825005,12.4297092618753,10.2687107595371,8.62210807468792,12.8188751796546,13.912501069056,20.3035096943996,22.6000674114495,24.4401827811919,27.3155450496456,22.7248741383788,21.5852264341799,19.3832674503573,20.3957520398403,24.2951170110004,22.1410517796636,0.0698672891494306,0.074370038223787,0.0831564093667927,0.0848208278823235,0.0858841528602885,0.0725829454599477,0.0789961343264911,0.0834067070636256,0.0974965757992979,0.0972289675668716,0.0988328070935681,0.0864187871134427,0.136353625725338,0.144385739443844,0.163435077783777,0.170616953667017,0.16218553825852,0.138726987381507
