Year,SOIL_DATE,Core,Depth,SLSND,SLSLT,SLCLY,SLTX,SLWP1,SLWP2,SLFC1,UTMX,UTMY
2014,5/1/2014,2014-s6-39,45,51.12,18.72,30.16,Sandy Clay Loam,,,,408718.6173,3660433.719
2014,5/1/2014,2014-s6-39,75,49.12,24.72,26.16,Sandy Clay Loam,,,,408718.6173,3660433.719
2014,5/1/2014,2014-s6-39,105,43.12,20.72,36.16,Clay Loam ,,,,408718.6173,3660433.719
2014,5/1/2014,2014-s6-39,135,43.12,26.72,30.16,Clay Loam ,,,,408718.6173,3660433.719
2014,5/1/2014,2014-s6-39,165,41.12,22.72,36.16,Clay Loam ,,,,408718.6173,3660433.719
2014,5/1/2014,2014-s6-40,15,49.12,22.72,28.16,Sandy Clay Loam,,,,408718.3319,3660415.433
2014,5/1/2014,2014-s6-40,45,51.12,20.72,28.16,Sandy Clay Loam,,,,408718.3319,3660415.433
2014,5/1/2014,2014-s6-40,75,47.12,24.72,28.16,Sandy Clay Loam,,,,408718.3319,3660415.433
2014,5/1/2014,2014-s6-40,105,37.12,22.72,40.16,Clay,,,,408718.3319,3660415.433
2014,5/1/2014,2014-s6-40,135,43.12,22.72,34.16,Clay Loam,,,,408718.3319,3660415.433
2014,5/1/2014,2014-s6-40,165,51.12,18.72,30.16,Sandy Clay Loam,,,,408718.3319,3660415.433
2014,5/1/2014,2014-s6-41,15,49.84,26.72,23.44,Sandy Clay Loam ,,,,408712.2433,3660415.526
2014,5/1/2014,2014-s6-41,45,47.84,22.72,29.44,Sandy Clay Loam ,,,,408712.2433,3660415.526
2014,5/1/2014,2014-s6-41,75,41.84,26.72,31.44,Clay Loam,,,,408712.2433,3660415.526
2014,5/1/2014,2014-s6-41,105,38.4,23.44,38.16,Clay Loam,,,,408712.2433,3660415.526
2014,5/1/2014,2014-s6-41,135,48.4,21.44,30.16,Sandy Clay Loam ,,,,408712.2433,3660415.526
2014,5/1/2014,2014-s6-41,165,52.4,19.44,28.16,Sandy Clay Loam ,,,,408712.2433,3660415.526
2014,5/1/2014,2014-s6-42,15,50.4,25.44,24.16,Sandy Clay Loam,,,,408712.4556,3660433.813
2014,5/1/2014,2014-s6-42,45,50.4,19.44,30.16,Sandy Clay Loam,,,,408712.4556,3660433.813
2014,5/1/2014,2014-s6-42,75,52.4,21.44,26.16,Sandy Clay Loam,,,,408712.4556,3660433.813
2014,5/1/2014,2014-s6-42,105,48.4,19.44,32.16,Sandy Clay Loam,,,,408712.4556,3660433.813
2014,5/1/2014,2014-s6-42,135,50.4,19.44,30.16,Sandy Clay Loam,,,,408712.4556,3660433.813
2014,5/1/2014,2014-s6-42,165,42.4,19.44,38.16,Clay Loam,,,,408712.4556,3660433.813
2014,5/1/2014,2014-s6-43,15,48.4,25.44,26.16,Sandy Clay Loam,,,,408712.912,3660456.672
2014,5/1/2014,2014-s6-43,45,50.4,19.44,30.16,Sandy Clay Loam,,,,408712.912,3660456.672
2014,5/1/2014,2014-s6-43,75,52.4,23.44,24.16,Sandy Clay Loam,,,,408712.912,3660456.672
2014,5/1/2014,2014-s6-43,105,54.4,19.44,26.16,Sandy Clay Loam,,,,408712.912,3660456.672
2014,5/1/2014,2014-s6-43,135,56.4,17.44,26.16,Sandy Clay Loam,,,,408712.912,3660456.672
2014,5/1/2014,2014-s6-43,165,50.4,19.44,30.16,Sandy Clay Loam,,,,408712.912,3660456.672
2014,5/1/2014,2014-s6-44,15,46.4,27.44,26.16,Sandy Clay Loam,,,,408713.1388,3660474.958
2014,5/1/2014,2014-s6-44,45,46.4,23.44,30.16,Sandy Clay Loam,,,,408713.1388,3660474.958
2014,5/1/2014,2014-s6-44,75,52.4,23.44,24.16,Sandy Clay Loam,,,,408713.1388,3660474.958
2014,5/1/2014,2014-s6-44,105,44.4,23.44,32.16,Clay Loam,,,,408713.1388,3660474.958
2014,5/1/2014,2014-s6-44,135,44.4,21.44,34.16,Clay Loam,,,,408713.1388,3660474.958
2014,5/1/2014,2014-s6-44,165,46.4,21.44,32.16,Sandy Clay Loam,,,,408713.1388,3660474.958
2014,5/1/2014,2014-s6-45,15,47.68,22.72,29.6,Sandy Clay Loam,,,,408713.5334,3660497.818
2014,5/1/2014,2014-s6-45,45,49.68,18.72,31.6,Sandy Clay Loam,,,,408713.5334,3660497.818
2014,5/1/2014,2014-s6-45,75,53.68,20.72,25.6,Sandy Clay Loam,,,,408713.5334,3660497.818
2014,5/1/2014,2014-s6-45,105,53.68,18.72,27.6,Sandy Clay Loam,,,,408713.5334,3660497.818
2014,5/1/2014,2014-s6-45,135,47.68,18.72,33.6,Sandy Clay Loam,,,,408713.5334,3660497.818
2014,5/1/2014,2014-s6-45,165,49.68,18.72,31.6,Sandy Clay Loam,,,,408713.5334,3660497.818
2014,5/1/2014,2014-s6-46,15,49.68,24.72,25.6,Sandy Clay Loam,,,,408713.7903,3660516.104
2014,5/1/2014,2014-s6-46,45,47.68,20.72,31.6,Sandy Clay Loam,,,,408713.7903,3660516.104
2014,5/1/2014,2014-s6-46,75,49.68,20.72,29.6,Sandy Clay Loam,,,,408713.7903,3660516.104
2014,5/1/2014,2014-s6-46,105,53.68,18.72,27.6,Sandy Clay Loam,,,,408713.7903,3660516.104
2014,5/1/2014,2014-s6-46,135,53.68,18.72,27.6,Sandy Clay Loam,,,,408713.7903,3660516.104
2014,5/1/2014,2014-s6-46,165,59.68,18.72,21.6,Sandy Clay Loam,,,,408713.7903,3660516.104
2014,5/1/2014,2014-s6-47,15,47.68,24.72,27.6,Sandy Clay Loam,,,,408714.097,3660538.966
2014,5/1/2014,2014-s6-47,45,47.68,20.72,31.6,Sandy Clay Loam,,,,408714.097,3660538.966
2014,5/1/2014,2014-s6-47,75,51.68,18.72,29.6,Sandy Clay Loam,,,,408714.097,3660538.966
2014,5/1/2014,2014-s6-47,105,53.68,18.72,27.6,Sandy Clay Loam,,,,408714.097,3660538.966
2014,5/1/2014,2014-s6-47,135,51.68,18.72,29.6,Sandy Clay Loam,,,,408714.097,3660538.966
2014,5/1/2014,2014-s6-47,165,55.68,16.72,27.6,Sandy Clay Loam,,,,408714.097,3660538.966
2014,5/1/2014,2014-s6-48,15,49.68,20.72,29.6,Sandy Clay Loam,,,,408714.4031,3660557.251
2014,5/1/2014,2014-s6-48,45,49.68,18.72,31.6,Sandy Clay Loam,,,,408714.4031,3660557.251
2014,5/1/2014,2014-s6-48,75,49.68,18.72,31.6,Sandy Clay Loam,,,,408714.4031,3660557.251
2014,5/1/2014,2014-s6-48,105,49.68,16.72,33.6,Sandy Clay Loam,,,,408714.4031,3660557.251
2014,5/1/2014,2014-s6-48,135,47.68,16.72,35.6,Sandy Clay,,,,408714.4031,3660557.251
2014,5/1/2014,2014-s6-48,165,45.68,20.72,33.6,Sandy Clay Loam,,,,408714.4031,3660557.251
2014,5/1/2014,2014-s6-49,15,47.68,22.72,29.6,Sandy Clay Loam,,,,408706.2476,3660557.375
2014,5/1/2014,2014-s6-49,45,47.68,20.72,31.6,Sandy Clay Loam,,,,408706.2476,3660557.375
2014,5/1/2014,2014-s6-49,75,51.68,18.72,29.6,Sandy Clay Loam,,,,408706.2476,3660557.375
2014,5/1/2014,2014-s6-49,105,49.68,18.72,31.6,Sandy Clay Loam,,,,408706.2476,3660557.375
2014,5/1/2014,2014-s6-49,135,45.68,18.72,35.6,Sandy Clay,,,,408706.2476,3660557.375
2014,5/1/2014,2014-s6-49,165,41.68,22.72,35.6,Clay Loam,,,,408706.2476,3660557.375
2014,5/1/2014,2014-s6-50,15,49.68,22.72,27.6,Sandy Clay Loam,,,,408705.9411,3660539.09
2014,5/1/2014,2014-s6-50,45,51.68,18.72,29.6,Sandy Clay Loam,,,,408705.9411,3660539.09
2014,5/1/2014,2014-s6-50,75,51.68,20.72,27.6,Sandy Clay Loam,,,,408705.9411,3660539.09
2014,5/1/2014,2014-s6-50,105,56.96,16.72,26.32,Sandy Clay Loam,,,,408705.9411,3660539.09
2014,5/1/2014,2014-s6-50,135,56.96,16.72,26.32,Sandy Clay Loam,,,,408705.9411,3660539.09
2014,5/1/2014,2014-s6-50,165,54.96,16.72,28.32,Sandy Clay Loam,,,,408705.9411,3660539.09
2014,5/1/2014,2014-s6-51,15,48.4,25.44,26.16,Sandy Clay Loam,,,,408705.6254,3660516.229
2014,5/1/2014,2014-s6-51,45,46.4,21.44,32.16,Sandy Clay Loam,,,,408705.6254,3660516.229
2014,5/1/2014,2014-s6-51,75,52.4,19.44,28.16,Sandy Clay Loam,,,,408705.6254,3660516.229
2014,5/1/2014,2014-s6-51,105,45.68,21.44,32.88,Sandy Clay Loam,,,,408705.6254,3660516.229
2014,5/1/2014,2014-s6-51,135,45.68,21.44,32.88,Sandy Clay Loam,,,,408705.6254,3660516.229
2014,5/1/2014,2014-s6-51,165,45.68,21.44,32.88,Sandy Clay Loam,,,,408705.6254,3660516.229
2014,5/1/2014,2014-s6-52,15,46.4,26.72,26.88,Sandy Clay Loam,,,,408705.385,3660497.942
2014,5/1/2014,2014-s6-52,45,48.4,20.72,30.88,Sandy Clay Loam,,,,408705.385,3660497.942
2014,5/1/2014,2014-s6-52,75,50.4,20.72,28.88,Sandy Clay Loam,,,,408705.385,3660497.942
2014,5/1/2014,2014-s6-52,105,44.4,20.72,34.88,Clay Loam,,,,408705.385,3660497.942
2014,5/1/2014,2014-s6-52,135,50.4,16.72,32.88,Sandy Clay Loam,,,,408705.385,3660497.942
2014,5/1/2014,2014-s6-52,165,48.4,20.72,30.88,Sandy Clay Loam,,,,408705.385,3660497.942
2014,5/1/2014,2014-s6-53,15,48.4,25.44,26.16,Sandy Clay Loam,,,,408704.9983,3660475.082
2014,5/1/2014,2014-s6-53,45,46.4,21.44,32.16,Sandy Clay Loam,,,,408704.9983,3660475.082
2014,5/1/2014,2014-s6-53,75,46.4,23.44,30.16,Sandy Clay Loam,,,,408704.9983,3660475.082
2014,5/1/2014,2014-s6-53,105,46.4,19.44,34.16,Sandy Clay Loam,,,,408704.9983,3660475.082
2014,5/1/2014,2014-s6-53,135,44.4,21.44,34.16,Clay Loam,,,,408704.9983,3660475.082
2014,5/1/2014,2014-s6-53,165,44.4,19.44,36.16,Clay Loam,,,,408704.9983,3660475.082
2014,5/1/2014,2014-s6-54,15,48.4,25.44,26.16,Sandy Clay Loam ,,,,408704.7244,3660456.796
2014,5/1/2014,2014-s6-54,45,48.4,21.44,30.16,Sandy Clay Loam ,,,,408704.7244,3660456.796
2014,5/1/2014,2014-s6-54,75,50.4,23.44,26.16,Sandy Clay Loam ,,,,408704.7244,3660456.796
2014,5/1/2014,2014-s6-54,105,49.68,20.16,30.16,Sandy Clay Loam ,,,,408704.7244,3660456.796
2014,5/1/2014,2014-s6-54,135,45.68,22.16,32.16,Sandy Clay Loam ,,,,408704.7244,3660456.796
2014,5/1/2014,2014-s6-54,165,45.68,22.16,32.16,Sandy Clay Loam ,,,,408704.7244,3660456.796
2014,5/1/2014,2014-s6-55,15,50.4,29.44,20.16,Sandy Clay Loam,,,,408704.3835,3660433.936
2014,5/1/2014,2014-s6-55,45,50.4,19.44,30.16,Sandy Clay Loam,,,,408704.3835,3660433.936
2014,5/1/2014,2014-s6-55,75,48.4,25.44,26.16,Sandy Clay Loam,,,,408704.3835,3660433.936
2014,5/1/2014,2014-s6-55,105,44.4,23.44,32.16,Clay Loam,,,,408704.3835,3660433.936
2014,5/1/2014,2014-s6-55,135,48.4,21.44,30.16,Sandy Clay Loam,,,,408704.3835,3660433.936
2014,5/1/2014,2014-s6-55,165,48.4,21.44,30.16,Sandy Clay Loam,,,,408704.3835,3660433.936
2014,5/1/2014,2014-s6-56,15,50.4,25.44,24.16,Sandy Clay Loam,,,,408704.0895,3660415.65
2014,5/1/2014,2014-s6-56,45,48.4,23.44,28.16,Sandy Clay Loam,,,,408704.0895,3660415.65
2014,5/1/2014,2014-s6-56,75,46.4,25.44,28.16,Sandy Clay Loam,,,,408704.0895,3660415.65
2014,5/1/2014,2014-s6-56,105,38.4,33.44,28.16,Clay Loam,,,,408704.0895,3660415.65
2014,5/1/2014,2014-s6-56,135,50.4,19.44,30.16,Sandy Clay Loam,,,,408704.0895,3660415.65
2014,5/1/2014,2014-s6-56,165,46.4,23.44,30.16,Sandy Clay Loam,,,,408704.0895,3660415.65
2014,5/1/2014,2014-s6-57,15,51.68,26.72,21.6,Sandy Clay Loam,,,,408697.9909,3660415.743
2014,5/1/2014,2014-s6-57,45,51.68,22.72,25.6,Sandy Clay Loam,,,,408697.9909,3660415.743
2014,5/1/2014,2014-s6-57,75,51.68,20.72,27.6,Sandy Clay Loam,,,,408697.9909,3660415.743
2014,5/1/2014,2014-s6-57,105,51.68,18.72,29.6,Sandy Clay Loam,,,,408697.9909,3660415.743
2014,5/1/2014,2014-s6-57,135,54.96,16.72,28.32,Sandy Clay Loam,,,,408697.9909,3660415.743
2014,5/1/2014,2014-s6-57,165,54.96,16.72,28.32,Sandy Clay Loam,,,,408697.9909,3660415.743
2014,5/1/2014,2014-s6-58,15,48.96,18.72,32.32,Sandy Clay Loam,,,,408698.2683,3660434.029
2014,5/1/2014,2014-s6-58,45,44.96,22.72,32.32,Sandy Clay Loam,,,,408698.2683,3660434.029
2014,5/1/2014,2014-s6-58,75,55.68,26.72,17.6,Sandy Loam,,,,408698.2683,3660434.029
2014,5/1/2014,2014-s6-58,105,47.68,24.72,27.6,Sandy Clay Loam,,,,408698.2683,3660434.029
2014,5/1/2014,2014-s6-58,135,53.68,22.72,23.6,Sandy Clay Loam,,,,408698.2683,3660434.029
2014,5/1/2014,2014-s6-58,165,51.68,20.72,27.6,Sandy Clay Loam,,,,408698.2683,3660434.029
2014,5/1/2014,2014-s6-59,15,49.68,18.72,31.6,Sandy Clay Loam,,,,408698.6878,3660456.888
2014,5/1/2014,2014-s6-59,45,49.68,18.72,31.6,Sandy Clay Loam,,,,408698.6878,3660456.888
2014,5/1/2014,2014-s6-59,75,55.68,18.72,25.6,Sandy Clay Loam,,,,408698.6878,3660456.888
2014,5/1/2014,2014-s6-59,105,53.68,20.72,25.6,Sandy Clay Loam,,,,408698.6878,3660456.888
2014,5/1/2014,2014-s6-59,135,51.68,26.72,21.6,Sandy Clay Loam,,,,408698.6878,3660456.888
2014,5/1/2014,2014-s6-59,165,47.68,24.72,27.6,Sandy Clay Loam,,,,408698.6878,3660456.888
2014,5/1/2014,2014-s6-60,15,47.68,24.72,27.6,Sandy Clay Loam,,,,408698.937,3660475.174
2014,5/1/2014,2014-s6-60,45,45.68,22.72,31.6,Sandy Clay Loam,,,,408698.937,3660475.174
2014,5/1/2014,2014-s6-60,75,47.68,20,32.32,Sandy Clay Loam,,,,408698.937,3660475.174
2014,5/1/2014,2014-s6-60,105,41.68,24,34.32,Clay Loam,,,,408698.937,3660475.174
2014,5/1/2014,2014-s6-60,135,49.68,20,30.32,Sandy Clay Loam,,,,408698.937,3660475.174
2014,5/1/2014,2014-s6-60,165,43.68,22,34.32,Clay Loam,,,,408698.937,3660475.174
2014,5/1/2014,2014-s6-61,15,45.68,26.72,27.6,Sandy Clay Loam,,,,408699.2653,3660498.035
2014,5/1/2014,2014-s6-61,45,49.68,20.72,29.6,Sandy Clay Loam,,,,408699.2653,3660498.035
2014,5/1/2014,2014-s6-61,75,45.68,24.72,29.6,Sandy Clay Loam,,,,408699.2653,3660498.035
2014,5/1/2014,2014-s6-61,105,39.68,22.72,37.6,Clay Loam,,,,408699.2653,3660498.035
2014,5/1/2014,2014-s6-61,135,51.68,18.72,29.6,Sandy Clay Loam,,,,408699.2653,3660498.035
2014,5/1/2014,2014-s6-61,165,51.68,14.72,33.6,Sandy Clay Loam,,,,408699.2653,3660498.035
2014,5/1/2014,2014-s6-62,15,49.68,18.72,31.6,Sandy Clay Loam,,,,408699.5353,3660516.321
2014,5/1/2014,2014-s6-62,45,49.68,18.72,31.6,Sandy Clay Loam,,,,408699.5353,3660516.321
2014,5/1/2014,2014-s6-62,75,49.68,22.72,27.6,Sandy Clay Loam,,,,408699.5353,3660516.321
2014,5/1/2014,2014-s6-62,105,45.68,22.72,31.6,Sandy Clay Loam,,,,408699.5353,3660516.321
2014,5/1/2014,2014-s6-62,135,51.68,22.72,25.6,Sandy Clay Loam,,,,408699.5353,3660516.321
2014,5/1/2014,2014-s6-62,165,51.68,20.72,27.6,Sandy Clay Loam,,,,408699.5353,3660516.321
2014,5/1/2014,2014-s6-63,15,48.96,18.72,32.32,Sandy Clay Loam,,,,408699.8523,3660539.182
2014,5/1/2014,2014-s6-63,45,48.96,20.72,30.32,Sandy Clay Loam,,,,408699.8523,3660539.182
2014,5/1/2014,2014-s6-63,75,50.96,18.72,30.32,Sandy Clay Loam,,,,408699.8523,3660539.182
2014,5/1/2014,2014-s6-63,105,50.96,16.72,32.32,Sandy Clay Loam,,,,408699.8523,3660539.182
2014,5/1/2014,2014-s6-63,135,51.12,26.72,22.16,Sandy Clay Loam,,,,408699.8523,3660539.182
2014,5/1/2014,2014-s6-63,165,47.12,22.72,30.16,Sandy Clay Loam,,,,408699.8523,3660539.182
2014,5/1/2014,2014-s6-64,15,51.12,22.72,26.16,Sandy Clay Loam,,,,408700.1303,3660557.468
2014,5/1/2014,2014-s6-64,45,49.12,18.72,32.16,Sandy Clay Loam,,,,408700.1303,3660557.468
2014,5/1/2014,2014-s6-64,75,43.12,18.72,38.16,Clay Loam,,,,408700.1303,3660557.468
2014,5/1/2014,2014-s6-64,105,45.12,18.72,36.16,Sandy Clay,,,,408700.1303,3660557.468
2014,5/1/2014,2014-s6-64,135,53.12,18.72,28.16,Sandy Clay Loam,,,,408700.1303,3660557.468
2014,5/1/2014,2014-s6-64,165,53.12,18.72,28.16,Sandy Clay Loam,,,,408700.1303,3660557.468
2015,5/1/2015,2015-p02-1,15,62.4,15.44,22.16,Sandy Clay Loam,0.106352941,0.11221407,0.170484816,408992.874,3660546.133
2015,5/1/2015,2015-p02-1,45,56.4,19.44,24.16,Sandy Clay Loam,0.108748188,0.118269231,0.193474265,408992.874,3660546.133
2015,5/1/2015,2015-p02-1,75,52.4,13.44,34.16,Sandy Clay Loam,0.148296593,0.14571949,0.229492187,408992.874,3660546.133
2015,5/1/2015,2015-p02-1,105,52.4,13.44,34.16,Sandy Clay Loam,0.134216336,0.138469285,0.226660474,408992.874,3660546.133
2015,5/1/2015,2015-p02-1,135,61.12,14.72,24.16,Sandy Clay Loam,0.092943201,0.108215548,0.192340792,408992.874,3660546.133
2015,5/1/2015,2015-p02-1,165,71.12,8.72,20.16,Sandy Clay Loam,0.077086882,0.088459992,0.16918429,408992.874,3660546.133
2015,5/1/2015,2015-p02-2,15,59.12,16.72,24.16,Sandy Clay Loam,0.098307816,0.104449649,0.197730249,408992.3752,3660514.137
2015,5/1/2015,2015-p02-2,45,61.12,16.72,22.16,Sandy Clay Loam,0.101203745,0.10454156,0.175793651,408992.3752,3660514.137
2015,5/1/2015,2015-p02-2,75,58.56,20.72,20.72,Sandy Clay Loam,0.098389203,0.105464272,0.165755154,408992.3752,3660514.137
2015,5/1/2015,2015-p02-2,105,60.56,14.72,24.72,Sandy Clay Loam,0.138357257,0.127249895,0.203661327,408992.3752,3660514.137
2015,5/1/2015,2015-p02-2,135,58.56,16.72,24.72,Sandy Clay Loam,0.112650872,0.103622578,0.142004264,408992.3752,3660514.137
2015,5/1/2015,2015-p02-2,165,56.56,16.72,26.72,Sandy Clay Loam,0.099030763,0.094674556,0.172014925,408992.3752,3660514.137
2015,5/1/2015,2015-p02-3,15,70.56,10.72,18.72,Sandy Loam,0.099309816,0.103911497,0.17849643,408991.933,3660482.139
2015,5/1/2015,2015-p02-3,45,68.56,10.72,20.72,Sandy Clay Loam,0.090807175,0.092848676,0.166802278,408991.933,3660482.139
2015,5/1/2015,2015-p02-3,75,66.56,10.72,22.72,Sandy Clay Loam,0.112229102,0.11752745,0.184221933,408991.933,3660482.139
2015,5/1/2015,2015-p02-3,105,66.56,8.72,24.72,Sandy Clay Loam,0.11804996,0.121303043,0.173965448,408991.933,3660482.139
2015,5/1/2015,2015-p02-3,135,63.12,13.44,23.44,Sandy Clay Loam,0.109760878,0.108930717,0.177509694,408991.933,3660482.139
2015,5/1/2015,2015-p02-3,165,67.12,13.44,19.44,Sandy Loam,0.093789079,0.08875502,0.170893971,408991.933,3660482.139
2015,5/1/2015,2015-p02-4,15,71.12,9.44,19.44,Sandy Loam,0.106620808,0.104844815,0.173004597,408991.4412,3660450.143
2015,5/1/2015,2015-p02-4,45,65.12,11.44,23.44,Sandy Clay Loam,0.08408291,0.081577939,0.13433908,408991.4412,3660450.143
2015,5/1/2015,2015-p02-4,75,67.12,11.44,21.44,Sandy Clay Loam,0.094135226,0.092491839,0.15375447,408991.4412,3660450.143
2015,5/1/2015,2015-p02-4,105,69.12,9.44,21.44,Sandy Clay Loam,0.099956729,0.10162763,0.146071852,408991.4412,3660450.143
2015,5/1/2015,2015-p02-4,135,73.12,9.44,17.44,Sandy Loam,0.058436533,0.057608264,0.076702215,408991.4412,3660450.143
2015,5/1/2015,2015-p02-4,165,73.12,11.44,15.44,Sandy Loam,0.077375566,0.079127977,0.173041045,408991.4412,3660450.143
2015,5/1/2015,2015-p02-5,15,65.84,10,24.16,Sandy Clay Loam,0.110119048,0.105633803,0.196565748,408990.9417,3660418.146
2015,5/1/2015,2015-p02-5,45,61.84,10,28.16,Sandy Clay Loam,0.154609343,0.152376033,0.236755743,408990.9417,3660418.146
2015,5/1/2015,2015-p02-5,75,55.84,16,28.16,Sandy Clay Loam,0.173453997,0.166830226,0.26328801,408990.9417,3660418.146
2015,5/1/2015,2015-p02-5,105,65.84,10,24.16,Sandy Clay Loam,0.119261926,0.10603965,0.1901969,408990.9417,3660418.146
2015,5/1/2015,2015-p02-5,135,65.84,8,26.16,Sandy Clay Loam,0.093519278,0.095858896,0.159348978,408990.9417,3660418.146
2015,5/1/2015,2015-p02-5,165,61.84,22,16.16,Sandy Loam,0.12118873,0.131161595,0.233434387,408990.9417,3660418.146
2015,5/1/2015,2015-p03-1,15,66.56,12,21.44,Sandy Clay Loam,0.096875,0.106073211,0.182554998,408962.4184,3660546.596
2015,5/1/2015,2015-p03-1,45,68.56,8,23.44,Sandy Clay Loam,0.113929493,0.115838248,0.195294118,408962.4184,3660546.596
2015,5/1/2015,2015-p03-1,75,58.56,12,29.44,Sandy Clay Loam,0.14097317,0.150337838,0.244575937,408962.4184,3660546.596
2015,5/1/2015,2015-p03-1,105,54.56,16,29.44,Sandy Clay Loam,0.126592684,0.138359569,0.246343341,408962.4184,3660546.596
2015,5/1/2015,2015-p03-1,135,50.56,18,31.44,Sandy Clay Loam,0.120338331,0.124815362,0.213915298,408962.4184,3660546.596
2015,5/1/2015,2015-p03-1,165,76.56,6,17.44,Sandy Loam,0.076456719,0.078287698,0.156409251,408962.4184,3660546.596
2015,5/1/2015,2015-p03-2,15,63.84,10.72,25.44,Sandy Clay Loam,0.097924011,0.108419839,0.184713376,408961.9368,3660514.6
2015,5/1/2015,2015-p03-2,45,67.84,12.72,19.44,Sandy Loam,0.07980846,0.08005137,0.125201939,408961.9368,3660514.6
2015,5/1/2015,2015-p03-2,75,65.84,10.72,23.44,Sandy Clay Loam,0.117647059,0.137731481,0.20959074,408961.9368,3660514.6
2015,5/1/2015,2015-p03-2,105,51.84,10.72,37.44,Sandy Clay,0.12176814,0.13886672,0.21366782,408961.9368,3660514.6
2015,5/1/2015,2015-p03-2,135,56.56,16,27.44,Sandy Clay Loam,0.104600865,0.115876289,0.190532544,408961.9368,3660514.6
2015,5/1/2015,2015-p03-2,165,70.56,10,19.44,Sandy Loam,0.084418146,0.083190395,0.15684681,408961.9368,3660514.6
2015,5/1/2015,2015-p03-3,15,66.56,10.72,22.72,Sandy Clay Loam,0.076653526,0.091021417,0.165004156,408961.4645,3660482.603
2015,5/1/2015,2015-p03-3,45,68.56,10.72,20.72,Sandy Clay Loam,0.080618893,0.085244648,0.159533074,408961.4645,3660482.603
2015,5/1/2015,2015-p03-3,75,77.84,7.44,14.72,Sandy Loam,0.069257407,0.083104665,0.139534884,408961.4645,3660482.603
2015,5/1/2015,2015-p03-3,105,73.84,7.44,18.72,Sandy Loam,0.091770952,0.103171247,0.160914928,408961.4645,3660482.603
2015,5/1/2015,2015-p03-3,135,77.84,7.44,14.72,Sandy Loam,0.071565251,0.069996602,0.134849079,408961.4645,3660482.603
2015,5/1/2015,2015-p03-3,165,69.84,13.44,16.72,Sandy Loam,0.091439689,0.102503912,0.191259022,408961.4645,3660482.603
2015,5/1/2015,2015-p03-4,15,66.56,12.72,20.72,Sandy Clay Loam,0.092797172,0.110472824,0.151811152,408960.9683,3660450.606
2015,5/1/2015,2015-p03-4,45,66.56,10.72,22.72,Sandy Clay Loam,0.116399623,0.121503897,0.183954619,408960.9683,3660450.606
2015,5/1/2015,2015-p03-4,75,58.56,16.72,24.72,Sandy Clay Loam,0.118145563,0.137810945,0.217201166,408960.9683,3660450.606
2015,5/1/2015,2015-p03-4,105,60.56,14.72,24.72,Sandy Clay Loam,0.100608329,0.122891566,0.216695502,408960.9683,3660450.606
2015,5/1/2015,2015-p03-4,135,68.56,8.72,22.72,Sandy Clay Loam,0.087201735,0.105541972,0.19977469,408960.9683,3660450.606
2015,5/1/2015,2015-p03-4,165,68.56,10.72,20.72,Sandy Clay Loam,0.079012346,0.09049959,0.180708181,408960.9683,3660450.606
2015,5/1/2015,2015-p03-5,15,57.84,10,32.16,Sandy Clay Loam,0.121755545,0.14006225,0.206014363,408960.4936,3660418.609
2015,5/1/2015,2015-p03-5,45,57.84,12,30.16,Sandy Clay Loam,0.107308048,0.11641791,0.201348315,408960.4936,3660418.609
2015,5/1/2015,2015-p03-5,75,59.84,8,32.16,Sandy Clay Loam,0.12911726,0.121747212,0.210363153,408960.4936,3660418.609
2015,5/1/2015,2015-p03-5,105,53.84,14,32.16,Sandy Clay Loam,0.136851521,0.128717472,0.201741655,408960.4936,3660418.609
2015,5/1/2015,2015-p03-5,135,55.84,10,34.16,Sandy Clay Loam,0.10373444,0.112101313,0.167377399,408960.4936,3660418.609
2015,5/1/2015,2015-p03-5,165,63.84,16,20.16,Sandy Clay Loam,0.095901986,0.085974815,0.130549451,408960.4936,3660418.609
2015,5/1/2015,2015-p04-1,15,70.56,8,21.44,Sandy Clay Loam,0.102968809,0.101222307,0.175084175,408936.0256,3660546.998
2015,5/1/2015,2015-p04-1,45,72.56,8,19.44,Sandy Loam,0.099159664,0.099774944,0.187472814,408936.0256,3660546.998
2015,5/1/2015,2015-p04-1,75,58.56,14,27.44,Sandy Clay Loam,0.131993696,0.128330373,0.239968216,408936.0256,3660546.998
2015,5/1/2015,2015-p04-1,105,56.56,14,29.44,Sandy Clay Loam,0.121188428,0.121282348,0.213691377,408936.0256,3660546.998
2015,5/1/2015,2015-p04-1,135,40.56,26,33.44,Clay Loam,0.112828439,0.117950755,0.227120067,408936.0256,3660546.998
2015,5/1/2015,2015-p04-1,165,48.56,22,29.44,Sandy Clay Loam,0.098760331,0.111328125,0.254175744,408936.0256,3660546.998
2015,5/1/2015,2015-p04-2,15,66.56,10,23.44,Sandy Clay Loam,0.105089711,0.115763547,0.202171471,408935.5292,3660515.001
2015,5/1/2015,2015-p04-2,45,68.56,12,19.44,Sandy Loam,0.093876054,0.109224109,0.174515235,408935.5292,3660515.001
2015,5/1/2015,2015-p04-2,75,60.56,14,25.44,Sandy Clay Loam,0.128685259,0.140767824,0.2303207,408935.5292,3660515.001
2015,5/1/2015,2015-p04-2,105,52.56,18,29.44,Sandy Clay Loam,0.11862442,0.123744476,0.217901985,408935.5292,3660515.001
